Alliance - 辛迪加 - 2024_0717_1855
物品ID	最低价格	平均价格	拍卖数量	物品数量	数据更新时间
14840	99989999	99989999	1	1	1721213707
36190	48746	48746	1	1	1721213707
15744	509998	509998	3	3	1721213707
18588	2442	2442	3	12	1721213707
35653	399999	414993	9	9	1721213707
12404	9968	10014	11	212	1721213707
6049	100300	100300	1	4	1721213707
43586	2000000	2000000	1	1	1721213707
6267	0	0	1	0	1721213707
31149	1099897	1099897	2	2	1721213707
6474	1559998	1559998	3	3	1721213707
40028	318887	318887	6	6	1721213707
37625	166597	166598	12	12	1721213707
34054	14497	15049	842	15337	1721213709
44253	98780000	98780000	3	3	1721213709
43103	19996	19997	5	44	1721213707
43970	766310	766310	2	2	1721213707
43145	32996	32996	71	382	1721213709
2692	149999	149999	2	40	1721213707
4695	19998	19998	2	2	1721213708
16828	309998	309998	1	1	1721213707
40025	249999	249999	9	9	1721213707
19282	199999	199999	4	4	1721213707
15746	31245	31245	5	5	1721213707
45772	30683	30685	15	15	1721213707
42644	3500000	3500000	2	2	1721213708
40893	131400	131400	2	2	1721213707
2454	4208	4208	4	41	1721213707
3829	149000	149000	3	6	1721213707
35954	0	0	1	0	1721213709
4249	9999	9999	11	11	1721213707
42173	300022	300022	5	5	1721213707
3470	1010	1010	28	440	1721213707
13306	9999999	9999999	2	2	1721213707
36203	111785	111785	1	1	1721213707
37069	246573	246573	3	3	1721213707
1475	10100	10100	4	5	1721213707
13024	288887	288887	2	2	1721213708
45733	45000	45000	11	11	1721213707
14969	50004000	50004000	2	2	1721213707
2836	1246	1947	181	3187	1721213707
18363	120000	120000	3	3	1721213707
2674	68840	88934	19	55	1721213707
24619	42100	42100	2	2	1721213707
4407	388497	388497	5	9	1721213707
33462	2000	3494	2	12	1721213707
42989	1674020	1680850	27	27	1721213707
6467	250000	250000	3	3	1721213707
43367	45000	45000	9	9	1721213707
50045	44949	44955	35	35	1721213709
3357	1875	1986	91	1287	1721213707
44466	2769998	2769998	8	8	1721213707
43414	40225	41715	37	56	1721213707
36424	50298	50298	6	6	1721213707
15213	50100	50100	3	3	1721213707
43969	999998	999998	1	1	1721213707
15018	10000	10000	1	1	1721213707
22147	159950	159950	3	45	1721213707
4474	19465	19465	1	1	1721213707
31184	8880000	8880000	1	1	1721213707
17050	188889796	188889796	3	3	1721213707
3681	90000	90000	5	5	1721213709
6559	501100	501100	1	1	1721213707
6326	3900000	3900000	1	1	1721213708
4789	10896	10896	2	2	1721213707
13096	220000	220000	2	2	1721213707
21954	2330000	2330000	1	1	1721213707
42463	399825	399931	14	28	1721213707
8171	1697	1710	24	157	1721213709
24714	150000	150000	1	1	1721213709
17034	45058	45058	6	95	1721213707
19265	99998	99998	6	6	1721213709
24940	69903	69903	4	4	1721213707
44928	44499	44510	29	31	1721213709
35616	139999	139999	3	3	1721213707
15412	795	795	7	112	1721213707
1818	2700	2700	1	1	1721213709
23827	98999	98999	6	106	1721213707
25726	2999999	2999999	1	1	1721213707
43547	44997	44999	11	11	1721213707
45803	30762	30765	35	35	1721213707
21860	2799999	2799999	2	2	1721213707
25028	179298	179298	1	1	1721213707
43249	150000	150000	5	5	1721213707
12684	119997	119997	5	5	1721213707
21033	10450	10450	1	4	1721213707
38968	20948	20997	99	117	1721213708
4827	31600	31600	2	2	1721213707
43370	43896	44448	14	14	1721213707
6475	2399999	2399999	1	1	1721213707
8498	12555625	12555625	6	6	1721213707
7091	3999999	3999999	1	1	1721213709
6391	880292	880292	4	4	1721213707
10063	52200	52200	1	1	1721213709
41509	20450	20450	1	5	1721213707
40081	49990	49990	5	23	1721213707
43459	5550359	5550359	2	2	1721213708
6039	332800	332800	4	4	1721213707
40001	1879996	1879996	3	3	1721213707
1725	29998	29998	5	5	1721213707
6272	70168	70168	1	1	1721213707
4625	29992	29996	41	318	1721213707
4330	1999998	1999998	2	2	1721213707
11223	499997	499997	3	3	1721213707
41427	3939	3939	10	48	1721213707
25298	90000	90000	2	2	1721213707
5633	25420	25420	3	15	1721213707
7114	1000500	1000500	3	3	1721213707
13040	899999	899999	2	2	1721213709
7089	399998	399998	2	2	1721213707
24478	12250	13548	36	89	1721213707
3393	19998	19998	4	4	1721213707
32541	806820	806820	1	1	1721213707
8489	86000	86000	3	3	1721213707
16243	399800	399913	17	17	1721213707
21896	395000	395000	4	4	1721213707
41307	440000	442499	14	14	1721213707
43248	139900	139949	9	9	1721213707
8350	99999999	99999999	1	1	1721213707
13422	3495	3496	70	1121	1721213707
38966	186600	1246639	16	16	1721213707
6399	19999	19999	1	1	1721213707
17706	459798	459798	7	7	1721213707
9809	114173	114173	1	1	1721213707
36302	50000	50000	2	2	1721213707
6612	300000	300000	1	1	1721213709
38417	333489	333489	1	1	1721213707
44262	198781	198781	4	7	1721213707
12992	997334	997334	1	1	1721213707
36233	96700	96700	2	2	1721213707
29547	29995	29995	12	85	1721213707
8153	11149	12300	16	141	1721213707
49632	274998	274998	3	13	1721213707
31244	6980000	6980000	1	1	1721213707
2406	5998	5998	3	3	1721213707
41350	1000000	1000000	2	2	1721213707
41098	11396	11396	31	40	1721213707
43543	20218	20218	34	43	1721213707
8497	151123	151123	6	6	1721213707
21882	2718	2719	39	643	1721213707
27667	2998	2998	11	182	1721213707
2589	3154	4276	133	1416	1721213707
39984	8848	8848	6	6	1721213707
19279	608124	608124	4	4	1721213707
15324	60000	60000	1	1	1721213707
39339	40150	45149	4	10	1721213707
10301	1552799	1552799	3	3	1721213707
44444	203100	203100	2	2	1721213707
46324	1805085	1805085	2	2	1721213707
8959	25359	25359	2	23	1721213707
31323	809686	809686	2	2	1721213707
25849	197498	197498	11	11	1721213707
11128	20000	26342	52	52	1721213707
34664	274998	274999	5	25	1721213709
13931	2027	2027	3	50	1721213707
11026	989999	989999	4	4	1721213707
21305	159797	159797	6	6	1721213709
21358	1016749	1016749	2	2	1721213707
4243	49998	49998	7	7	1721213707
36199	0	0	1	0	1721213707
36168	339426	339426	1	1	1721213707
15755	3999999	3999999	1	1	1721213707
12833	49992	49992	5	5	1721213707
24711	57892	57892	2	2	1721213707
41110	44996	44998	20	20	1721213707
24213	3547495	3547495	2	2	1721213707
44128	452499	453199	60	120	1721213707
38976	689998	692511	14	14	1721213707
15241	10000	10000	2	2	1721213707
4297	18888	18888	2	2	1721213707
42411	10198	25625	88	88	1721213707
16702	229300	229300	1	1	1721213707
36676	1008200	1008200	1	1	1721213707
24927	500000	500000	2	2	1721213708
13309	2999999	2999999	1	1	1721213707
27422	1351	3693	39	678	1721213707
6603	15253	15253	3	3	1721213707
38967	500148	500149	46	46	1721213707
44280	111499	111499	2	3	1721213707
25670	352500	352500	3	3	1721213707
14168	2000621	2000621	3	3	1721213707
18289	160119	160119	2	2	1721213707
36477	202100	202100	1	1	1721213707
36693	241700	241700	1	1	1721213707
18335	1999	2150	15	87	1721213707
35720	993	995	13	101	1721213707
43012	7994	8677	68	1330	1721213707
36903	10916	12896	349	6604	1721213707
4608	224	224	2	3	1721213707
31248	6980000	6980000	1	1	1721213707
14968	26000000	26000000	5	5	1721213707
10592	18991	18991	5	72	1721213707
19280	528123	528123	4	4	1721213707
24842	62500	62500	2	2	1721213707
36085	208500	208500	1	1	1721213707
40070	9997	9998	31	169	1721213707
12689	149999	149999	1	1	1721213707
18334	1210149	1210149	8	8	1721213709
13510	92799	92799	5	13	1721213707
11226	983398	983398	6	6	1721213707
2819	19900	19900	6	6	1721213707
22836	40000	40000	11	19	1721213707
30422	58739	58739	3	3	1721213707
31332	2222222	2222222	3	3	1721213707
8490	43370	43370	2	2	1721213707
4500	119995	119996	12	12	1721213708
31329	354030	354030	1	1	1721213707
4251	419999	419999	4	4	1721213707
24923	120000	120000	1	1	1721213707
22790	737	844	49	447	1721213707
49634	800000	800000	4	4	1721213707
14167	10000	10000	6	6	1721213707
6347	3001025	3001025	2	2	1721213707
9788	4202	4202	5	5	1721213707
18587	1499999	1499999	6	6	1721213707
18660	9000000	9000000	1	1	1721213707
7058	18031	18031	89	89	1721213707
41536	24399	24511	97	97	1721213707
6662	49993	49993	6	27	1721213707
20955	22190	24690	19	19	1721213707
22563	294999	294999	6	6	1721213707
24599	40000	40000	1	1	1721213707
44688	3144021	3144021	5	5	1721213707
2961	0	0	1	0	1721213707
943	29996331	29996331	2	2	1721213707
44469	1933793	1933794	33	33	1721213708
39912	88888	88888	19	19	1721213707
2300	8932	8932	3	3	1721213707
45883	6099900	6349474	30	30	1721213707
24164	259994	259994	5	5	1721213707
6530	320	1939	30	493	1721213707
31202	198577	198577	1	1	1721213707
7931	550000	550000	1	1	1721213707
14476	327875	328937	8	8	1721213707
29158	499996	499996	9	9	1721213707
1468	1997	1997	6	22	1721213707
42912	26623	26624	30	31	1721213707
10300	48886	48886	4	4	1721213709
18401	25008050	25008050	2	2	1721213707
36337	999999	999999	1	1	1721213709
37116	168757	168757	7	7	1721213707
9805	20000	20000	2	2	1721213707
43357	45000	45000	13	13	1721213707
44438	999899	999899	4	4	1721213709
45601	28728	28731	19	19	1721213707
2880	966	42158	19	184	1721213707
4356	9988888	9988888	1	1	1721213707
24934	190000	190000	1	1	1721213707
6402	50571	50571	1	1	1721213708
36261	110000	110000	1	1	1721213707
4310	10405	10405	4	4	1721213707
7288	20000	20000	6	5	1721213707
826	10000	10000	1	1	1721213707
3430	40000	40000	4	4	1721213707
5117	6595	6595	7	20	1721213707
36308	1649396	1649396	1	1	1721213707
22854	29994	29994	4	40	1721213707
22791	9015	10013	63	1030	1721213707
37672	218344	218344	6	6	1721213707
4417	3210000	3210000	3	3	1721213707
7148	180148	180148	3	3	1721213707
31328	501999	501999	1	1	1721213707
45623	29297	29366	10	10	1721213707
27695	401250	401250	6	6	1721213707
18780	350000	350000	1	1	1721213707
14259	48076	48076	1	1	1721213707
40211	48446	50092	197	2480	1721213708
6056	1881095	1881095	4	4	1721213707
890	844595	844595	3	3	1721213709
44721	2995623	2995623	3	3	1721213707
13754	8297	8297	8	72	1721213707
18711	109575	109575	1	1	1721213707
38954	310150	357170	48	50	1721213707
10252	299999	299999	1	1	1721213707
38925	1999997	1999998	27	27	1721213707
8488	1999986	1999986	7	7	1721213707
6611	21827	21827	1	1	1721213707
43434	1999999	1999999	1	1	1721213707
41434	149999	149999	25	25	1721213707
11138	2	14	24	78	1721213707
4416	8800000	8800000	1	1	1721213708
21767	13341	13341	36	36	1721213707
2452	4564	4899	100	1098	1721213707
9378	189989891	189989891	2	2	1721213707
24936	170000	170000	2	2	1721213707
15250	35513	35513	1	1	1721213708
44667	713300	713300	1	1	1721213707
11163	1119995	1119995	3	3	1721213707
10053	90122	90122	1	1	1721213707
5572	3300	3300	3	3	1721213708
43368	45000	45000	11	11	1721213707
41109	44997	44999	14	14	1721213707
41523	315030	315030	1	1	1721213707
9262	1283	1286	26	114	1721213707
24704	150000	150000	1	1	1721213709
37196	299806	299870	13	13	1721213707
36414	249999	249999	3	3	1721213707
49667	896998	896998	6	6	1721213707
4353	39996	39996	5	5	1721213707
3874	42073	42073	5	5	1721213707
14806	6999995	6999995	3	3	1721213707
36432	100000	100000	1	1	1721213707
11968	12200	12200	3	3	1721213707
9762	109999	109999	2	2	1721213708
36183	100000	100000	1	1	1721213707
5833	649	721	48	667	1721213707
41803	818	1965	102	1888	1721213707
41608	395000	395000	6	6	1721213708
17058	20	37	14	79	1721213707
4719	13771	13771	3	3	1721213707
4717	54500	54500	1	1	1721213707
10502	26098	26098	1	1	1721213707
43120	16625	19999	20	250	1721213707
14839	289989999	289989999	1	1	1721213707
43869	45000	45000	9	9	1721213707
1944	22200	22200	1	1	1721213707
23117	9998	18928	50	84	1721213707
6787	10000	10000	1	1	1721213707
7937	1200000	1200000	1	1	1721213707
42404	44978	44979	7	7	1721213707
7191	36006	36009	10	37	1721213707
42916	29888	29888	6	6	1721213707
2447	316	367	84	1298	1721213707
41527	44523	44523	20	21	1721213707
44285	49999	49999	3	4	1721213709
15303	5000	5000	1	1	1721213707
37410	508969	508970	10	10	1721213707
18600	24994	24994	1	1	1721213707
34068	4993	10000	15	293	1721213707
12693	61250	65416	10	10	1721213707
10309	15043	15043	1	2	1721213707
40771	1212	1212	9	104	1721213707
42903	19401	19401	8	8	1721213707
31304	243254	243254	2	2	1721213708
6471	799	799	4	7	1721213707
7363	50000	50000	7	7	1721213709
36163	101900	101900	1	1	1721213708
14132	29895	29895	37	37	1721213707
44497	5609133	5609133	9	9	1721213707
2587	450	450	1	1	1721213707
38821	145000	145000	1	1	1721213707
12203	2832	3355	47	553	1721213707
24479	8347	8347	4	4	1721213707
27699	96874	96874	4	4	1721213707
39355	2743715	2743715	3	3	1721213707
14446	60000	60000	1	1	1721213707
43380	45000	45000	11	11	1721213707
24615	45300	45300	1	1	1721213708
19236	409025	409025	5	5	1721213707
29901	382798	382798	6	6	1721213707
4835	24700	24700	1	1	1721213707
43554	45000	45000	24	24	1721213707
45056	4989774	4989944	39	39	1721213707
43445	1999999	1999999	1	1	1721213707
13089	9989999	9989999	1	1	1721213707
19258	1185844	1185844	1	1	1721213709
43717	100000	100000	2	2	1721213709
39691	22798	22798	18	318	1721213707
12799	49996	49997	73	138	1721213707
36212	71755	71755	2	2	1721213707
23437	31999	32103	10	39	1721213707
7455	40000	40000	1	1	1721213707
11611	90050	90050	2	2	1721213708
31554	406125	406125	2	2	1721213707
10546	53373	53373	3	15	1721213707
9806	200000	200000	1	1	1721213707
28279	8589997	8589997	6	6	1721213707
39943	20000	20000	5	5	1721213707
8283	299999	299999	1	1	1721213707
4479	128333	128333	1	6	1721213707
13091	83900	83900	3	3	1721213707
40014	147998	147999	21	21	1721213708
14171	1001600	1001600	4	4	1721213707
41238	1999999	1999999	1	1	1721213707
37802	1712654	1712654	3	3	1721213707
30155	9990000	9990000	1	20	1721213707
38431	714	714	1	20	1721213707
15222	10000	10000	3	3	1721213707
25657	488888	488888	1	1	1721213707
10387	99989998	99989998	2	2	1721213707
3075	493900	493900	2	2	1721213707
8485	62249	62249	3	3	1721213709
6539	10000	10000	2	2	1721213707
9879	90000	90000	1	1	1721213707
5215	0	0	1	0	1721213708
33449	945	945	14	249	1721213707
39941	21244	21247	69	69	1721213707
13037	550600	550600	1	1	1721213707
13013	209998	209998	3	3	1721213707
10333	50000	50000	1	1	1721213708
42406	44796	44797	27	29	1721213707
2734	842	842	5	10	1721213707
25867	318400	318434	7	7	1721213707
16166	10150	10150	1	4	1721213707
45742	44999	44999	9	9	1721213707
14207	30000	30000	1	1	1721213707
43366	29801	80012	10	10	1721213707
2453	3050	3142	68	852	1721213707
24944	550000	550000	1	1	1721213707
28120	399999	400149	42	42	1721213707
17012	9949	9949	3	44	1721213707
43381	44997	44998	14	14	1721213707
19275	4000000	4000000	1	1	1721213707
40010	108049	108049	17	17	1721213707
31894	89998	89998	4	4	1721213707
42455	10198	10207	39	41	1721213707
36666	300000	300000	1	1	1721213707
33093	5545	5545	23	437	1721213707
23439	47394	47397	17	29	1721213709
24787	200000	200000	1	1	1721213707
11288	11453	11453	1	1	1721213707
14804	9990000	9990000	3	3	1721213707
6055	2999999	2999999	1	1	1721213707
23737	2498	2498	17	236	1721213707
36406	482090	482090	1	1	1721213709
22309	556549	556549	4	4	1721213707
24724	190000	190000	1	1	1721213707
4575	10000	10000	7	7	1721213707
30726	661200	661200	1	1	1721213707
39934	30050	30050	14	14	1721213707
12607	8104	8104	1	4	1721213707
27687	2888888	2888888	2	2	1721213707
20769	29995625	29995625	4	4	1721213707
20964	34900	108300	15	15	1721213707
24168	999999	999999	1	1	1721213707
38437	329500	329500	2	2	1721213707
42748	30196	30196	8	8	1721213707
25143	2000000	2000000	1	1	1721213707
27660	139999	139999	5	81	1721213707
3872	999899	999899	3	3	1721213707
36485	350000	350000	2	2	1721213707
10391	99989999	99989999	1	1	1721213707
45744	30297	30298	10	10	1721213707
38303	11246	11246	4	32	1721213707
1206	74500	79514	46	136	1721213707
36443	89700	89700	3	3	1721213707
5267	5011200	5011200	1	1	1721213707
37646	349999	350049	14	14	1721213707
36016	90618	90618	1	1	1721213707
16072	220000	220000	3	3	1721213707
31223	6980000	6980000	1	1	1721213707
38561	38214	44662	19	289	1721213707
20876	1999995	1999995	9	9	1721213707
4242	59999	59999	1	1	1721213708
4684	100000	100000	1	1	1721213707
21929	17750	43879	22	52	1721213709
24831	57024	57024	2	2	1721213707
19713	19999	19999	9	16	1721213707
7966	39999	44565	6	71	1721213707
36057	100700	100700	5	5	1721213709
22797	92811	99756	67	553	1721213707
7919	53300	53300	2	2	1721213707
42403	30697	30702	15	15	1721213707
6595	14400	14400	1	1	1721213708
37797	490000	490000	4	4	1721213707
28119	167996	167996	7	7	1721213707
2072	19999	19999	2	2	1721213707
19271	500100	500100	5	5	1721213707
24203	999999	999999	2	2	1721213707
31272	29999900	29999900	1	1	1721213707
36784	1992298	2007087	32	33	1721213707
3369	2379	2384	51	537	1721213707
7354	60000	60000	1	1	1721213707
12691	59999	59999	8	8	1721213707
42963	20099	27617	33	33	1721213707
36051	150000	150000	5	5	1721213707
41545	299999	299999	12	12	1721213707
45753	29958	29961	31	31	1721213707
41526	40997	40998	7	7	1721213707
2987	20917	20917	3	3	1721213709
39666	9999	9999	3	5	1721213707
40079	18866	18866	1	5	1721213709
41814	2499	4603	45	633	1721213707
45770	28793	28796	31	31	1721213709
25175	174867	174867	1	1	1721213707
6291	2999	3018	15	232	1721213708
12233	241100	241100	3	3	1721213707
38995	1499800	1499800	13	13	1721213707
24595	37900	37900	2	2	1721213707
7558	13600	13600	2	2	1721213707
27674	20449	21110	6	60	1721213707
14229	50000	50000	1	1	1721213707
35683	665565	665565	4	4	1721213707
7753	97700	97700	3	3	1721213707
7971	60000	61798	47	81	1721213707
11207	5989998	5989998	2	2	1721213709
44676	256077	256077	3	3	1721213708
14590	100000	100000	1	1	1721213707
13522	59986	59986	4	4	1721213707
15224	16063	16063	2	2	1721213707
19767	3327	3327	1	2	1721213708
3018	480000	480000	1	1	1721213707
37858	85146	85146	4	4	1721213707
13759	12200	20149	2	21	1721213708
16245	189998	189998	2	2	1721213707
6563	29999	29999	1	1	1721213707
43106	20150	20150	1	10	1721213707
41544	179998	179998	10	10	1721213707
4818	100000	100000	2	2	1721213707
8483	5384	5384	4	59	1721213707
10940	2499	3482	110	1753	1721213707
25020	84600	84600	1	1	1721213707
34757	20895	20895	8	153	1721213707
4400	28803	28803	15	134	1721213707
22839	14728	14728	8	117	1721213707
4470	37993	37993	28	421	1721213709
11733	160149	160149	2	2	1721213707
22682	1024891	1024891	12	93	1721213707
37767	989999	989999	2	2	1721213707
44463	5100150	5190137	17	17	1721213707
36043	97200	97200	5	4	1721213707
36384	166600	166600	3	2	1721213707
42987	99871517	99871517	7	7	1721213707
29425	479	479	6	77	1721213709
36997	404497	404498	12	12	1721213707
27697	266775	266775	9	9	1721213707
24270	350000	350000	2	2	1721213707
37805	6667370	6667370	2	2	1721213707
1214	10000	10000	1	1	1721213707
7087	2999999	2999999	1	1	1721213707
11185	6998	6999	4	41	1721213707
39983	36599	36599	13	13	1721213707
39501	5063	5063	11	180	1721213709
17007	304965	304965	1	1	1721213707
10225	250000	250000	1	1	1721213707
34249	1879993	1879993	6	6	1721213707
40896	30208	30209	37	37	1721213707
24642	215399	215399	1	1	1721213707
12228	82800	93933	11	11	1721213707
7081	30499	34160	40	179	1721213707
10630	19988888	19988888	1	1	1721213707
5507	11300	11300	7	7	1721213707
23571	549900	549998	42	80	1721213707
4481	99996	99996	1	10	1721213707
206953	44995	44995	28	28	1721213707
5485	440225	440225	6	6	1721213707
36470	200000	200000	2	2	1721213707
11203	480000	480000	5	5	1721213707
7911	16523	17312	61	648	1721213707
19706	9847	9847	7	12	1721213707
44294	88880000	88880000	1	1	1721213707
41356	450000	450000	1	1	1721213707
8028	2900000	2900000	3	3	1721213707
2325	179939	179939	7	65	1721213707
40767	152796	152796	8	8	1721213707
6548	60500	60500	1	1	1721213708
13447	9795	9795	1	10	1721213707
118	10849	10849	2	9	1721213707
36438	100298	100298	3	3	1721213707
33451	9895	9895	2	3	1721213707
25669	652099	652099	4	4	1721213707
20882	1999992	1999992	18	22	1721213707
22785	5499	6312	199	3473	1721213707
4345	20000	20000	4	4	1721213707
7084	2449999	2449999	4	4	1721213707
15564	15998	16324	6	20	1721213707
2955	51117590	51117590	3	3	1721213707
9402	100000	100000	1	1	1721213707
36009	61600	61600	3	3	1721213707
14344	8768	9842	21	309	1721213709
35987	45400	45400	1	1	1721213707
38419	331700	331700	1	1	1721213708
43132	999999	999999	1	1	1721213707
934	444400	444400	2	2	1721213707
41781	1117998	1117998	5	5	1721213707
45862	7499999	7896039	17	17	1721213709
2924	40149	40149	3	11	1721213707
43413	29654	29658	20	20	1721213707
44470	1579498	1586415	62	63	1721213707
34085	3999999	3999999	1	1	1721213709
16254	336666	336666	4	4	1721213707
31235	6980000	6980000	1	1	1721213707
24303	3990000	3990000	1	1	1721213707
2284	11100	11100	1	1	1721213707
43429	43990	43992	10	10	1721213707
873	5008899	5008899	3	3	1721213707
11098	1119999	1119999	2	2	1721213709
16838	379016	379016	1	1	1721213707
39342	9996	9996	8	74	1721213707
36312	150000	150000	3	3	1721213707
2824	1802072	1802072	3	3	1721213707
43376	29987	29989	14	14	1721213709
48118	885625	885625	5	5	1721213707
2598	150	150	6	5	1721213707
6256	340149	340149	3	3	1721213707
14966	50000000	50000000	2	2	1721213707
3391	20000	20000	3	43	1721213707
13058	180000	180000	3	3	1721213709
22451	98886	98888	25	71	1721213707
43121	40024	40451	26	97	1721213707
10392	82800	82800	3	3	1721213707
18361	48849	48849	3	3	1721213707
43396	45000	45000	15	15	1721213707
30809	246	247	10	867	1721213709
1711	20000	20000	1	1	1721213707
39911	14449	15000	93	93	1721213707
5069	10600	10600	2	2	1721213709
44325	6638	6644	23	100	1721213707
2245	1880000	1880000	1	1	1721213707
41511	160039	160042	141	214	1721213707
42468	18782	18784	29	34	1721213707
34832	452	452	4	73	1721213707
4361	862	863	26	290	1721213707
41516	620229	620229	2	2	1721213707
7755	1009314	1009314	1	1	1721213707
44920	45000	45000	11	11	1721213707
43592	1119600	1119600	2	2	1721213707
43107	1815	1815	2	31	1721213707
41539	29725	29761	14	22	1721213707
15761	1505555	1505555	2	2	1721213707
13111	60000	60000	1	1	1721213707
35580	0	0	1	0	1721213707
19974	30000	30000	2	21	1721213707
7608	12345	12345	3	3	1721213707
40008	79648	79819	203	203	1721213707
3201	10116	10116	2	2	1721213708
44931	5559983	5559983	1	1	1721213708
36241	112030	112030	1	1	1721213707
24994	820000	820000	1	1	1721213707
6289	579	587	31	524	1721213707
41594	792497	792498	21	30	1721213707
11997	34500	34500	2	2	1721213707
43725	44932	44935	17	17	1721213707
45052	189090	189090	1	1	1721213707
36927	221500	221698	37	75	1721213707
24276	4990000	4990000	1	1	1721213707
16204	7846	7867	44	419	1721213707
42974	10224	44995	65	66	1721213707
41463	152500	152500	4	4	1721213707
2241	30918	30918	1	1	1721213707
11101	2999998	2999998	3	3	1721213707
10606	6666666	6666666	2	2	1721213707
43533	44997	44998	20	20	1721213707
12811	28800	29683	67	195	1721213707
32231	13498	13498	3	4	1721213707
42399	9993	9994	23	26	1721213707
5500	4299	4918	13	88	1721213707
19933	4499	4499	10	28	1721213707
15223	3500	3500	3	3	1721213707
22831	14586	14586	9	68	1721213707
5786	1990300	1990300	2	2	1721213709
4817	45500	45500	2	2	1721213707
17722	49998	49998	4	4	1721213707
10380	203534	203534	1	1	1721213707
7080	3090	3094	70	342	1721213707
14798	9990000	9990000	4	4	1721213707
10003	27237	27237	25	25	1721213707
36907	9920	11599	22	304	1721213707
6672	3028175	3028175	2	2	1721213709
39235	588900	598412	31	31	1721213707
13102	107524	107524	3	3	1721213709
18356	64999	64999	3	3	1721213707
2725	350843	350843	1	1	1721213707
13088	509999	509999	1	1	1721213707
38938	79998	79999	53	53	1721213707
41548	350000	350000	3	3	1721213707
43416	43399	43399	47	55	1721213707
2219	100000	100000	1	1	1721213707
19273	188122	188122	3	3	1721213707
24194	889971	889971	2	2	1721213709
17725	301600	317466	8	8	1721213707
22574	7397	7547	139	874	1721213707
41112	0	0	1	0	1721213707
6044	209096	209096	8	8	1721213707
7909	54999	55148	159	671	1721213707
12238	400	458	4	40	1721213709
27690	325575	326391	11	11	1721213709
42958	44997	45000	22	22	1721213707
13011	999999	999999	3	3	1721213707
43340	45000	45000	21	21	1721213707
19261	499998	499998	4	4	1721213707
43331	45000	113893	34	34	1721213707
15912	12583	12583	2	2	1721213707
32227	122498	122498	14	39	1721213707
10285	1593	1637	39	184	1721213707
4294	10240	10240	5	5	1721213707
22539	1999999	1999999	3	3	1721213707
37097	2000	11098	44	246	1721213707
41467	38600	38600	2	2	1721213709
36906	12000	15157	83	1435	1721213707
17413	9996	9996	1	1	1721213707
6593	12076	12076	1	1	1721213708
8932	10449	10449	4	61	1721213707
17020	4998	4998	12	241	1721213707
12028	10000	10000	1	1	1721213707
43116	24499	24499	12	181	1721213707
21952	4999999	4999999	1	1	1721213707
38591	548050	548050	2	2	1721213707
5770	248800	248800	4	4	1721213707
29485	2229998	2229998	3	3	1721213707
15181	50000	50000	1	1	1721213707
5772	20197	20197	7	7	1721213707
4366	60064	60064	4	30	1721213707
36528	609946	609946	1	1	1721213707
37091	247	248	7	53	1721213707
6795	50000	50000	9	9	1721213707
37807	1009997	1009997	3	3	1721213707
3857	196	5170	34	249	1721213707
50077	44997	45000	24	24	1721213707
18665	730150	730150	5	5	1721213707
10075	100000	100000	1	1	1721213707
45790	30222	30921	29	30	1721213707
13026	220000	220000	1	1	1721213707
44078	1980000	1980000	1	1	1721213707
40015	88850	89949	55	55	1721213707
3047	22366	22366	3	3	1721213707
36680	235400	235400	3	3	1721213707
43123	11125	12371	9	112	1721213707
36040	150000	150000	4	4	1721213707
2266	31077	31077	1	1	1721213707
34755	40000	79999	6	111	1721213707
1929	11100	11100	1	1	1721213707
10326	2999999	2999999	2	2	1721213707
6590	64100	64100	1	1	1721213709
41351	671514	671514	3	3	1721213707
24300	3989998	3989998	2	2	1721213707
11590	15998	15998	2	5	1721213707
30817	159950	159950	2	25	1721213707
35564	2999999	2999999	1	1	1721213707
34370	29999993	29999993	1	1	1721213707
41483	162000	162000	6	6	1721213707
43015	51199	51206	16	191	1721213707
43388	45000	45000	13	13	1721213707
15781	39899	39899	2	2	1721213707
36924	46400	59582	133	210	1721213707
38863	519997	519997	10	10	1721213707
34761	11229	11229	9	88	1721213707
8218	100000	100000	1	1	1721213707
36441	180000	180000	1	1	1721213707
44947	1949521	1949529	59	63	1721213707
2915	999899	999899	1	1	1721213707
39733	5004280	5004280	4	4	1721213707
27498	46999	46999	2	40	1721213707
41167	189899	199996	63	75	1721213708
36372	999999	999999	1	1	1721213707
25708	5195	5196	52	394	1721213707
35980	102451	102451	3	3	1721213707
40068	6157	6158	22	45	1721213707
1926	10000	10000	1	1	1721213707
29157	355555	355555	3	3	1721213707
1274	114	115	12	83	1721213707
27677	7496	7496	13	199	1721213707
42905	7983	7984	20	24	1721213707
36229	126500	126500	1	1	1721213707
43365	45000	45000	11	11	1721213707
24592	45000	45000	2	2	1721213707
34764	5574	5574	6	90	1721213707
33457	4250	4250	1	2	1721213707
15416	4046	4047	23	261	1721213707
45767	29991	29991	5	5	1721213707
11732	310000	310000	2	2	1721213707
2841	12758	14812	341	4655	1721213707
1263	387894	387894	4	4	1721213707
17683	29999	29999	4	4	1721213707
2601	3999997	3999997	1	1	1721213709
25011	88152	88152	1	1	1721213707
42460	19984	19984	9	9	1721213709
28290	49999	49999	24	24	1721213707
15419	15999	15999	4	24	1721213709
42408	9999	10224	33	37	1721213707
16673	210000	210000	1	1	1721213707
3355	2142	2268	82	938	1721213707
