Horde - 埃提耶什_2024_0718_2038.txt
物品ID	最低价格	平均价格	拍卖数量	物品数量	数据更新时间
2734	9942	9942	4	4	1721306303
25867	879989	879996	7	13	1721306303
45742	49764	49765	54	54	1721306303
45851	1333150	1333150	1	1	1721306303
43131	1890000	1890000	1	1	1721306303
43366	59217	59310	62	64	1721306303
2453	3389	4704	131	1497	1721306303
28120	389950	397748	55	55	1721306303
17012	89997	89997	42	99	1721306303
43381	49965	49967	18	18	1721306303
45621	10000	10000	1	2	1721306303
19275	79024	79024	9	9	1721306303
40010	119335	119339	37	37	1721306303
31894	146245	146245	8	8	1721306303
42455	21972	21976	21	22	1721306303
36666	250630	250630	2	2	1721306303
43258	490000	490000	3	3	1721306303
23439	29997	31274	30	45	1721306303
7051	16066	16066	10	10	1721306303
10302	2498	2499	12	12	1721306303
727	10000	10000	4	4	1721306303
24634	40800	40800	2	2	1721306303
1465	21998	21998	9	9	1721306304
43663	320000	320000	1	1	1721306303
30324	500000	500000	1	1	1721306303
6055	3880842	3880842	2	2	1721306303
23737	2487	2489	32	516	1721306303
24814	490000	490000	1	1	1721306303
44266	52500	67499	12	15	1721306303
15338	33120	33120	1	1	1721306303
17201	690138	690138	5	5	1721306303
36422	56509	66509	12	12	1721306303
25897	1490170	1490170	4	4	1721306303
7432	271800	271800	1	1	1721306304
44158	989998	989998	4	4	1721306303
4575	18800	18800	6	6	1721306303
39934	8995	8997	91	91	1721306303
12607	7995	7995	4	11	1721306303
27687	889989	889989	8	8	1721306303
20769	28885624	28885624	7	7	1721306303
20964	14900	19999	58	58	1721306303
24168	197497	197497	2	2	1721306303
9944	290000	290000	1	1	1721306303
31133	1000000	1000000	1	1	1721306303
36061	150000	150000	1	1	1721306304
6582	1644	1644	2	2	1721306304
27660	2600	2600	3	60	1721306303
3736	9990000	9990000	1	1	1721306303
24659	1000000	1000000	1	1	1721306303
4265	9499	9499	19	32	1721306303
36485	300506	300506	1	1	1721306304
10391	99962445	99962445	4	4	1721306303
25344	8500	8500	1	1	1721306304
45744	49171	49180	39	39	1721306303
38303	6649	8263	22	108	1721306303
15077	589900	589900	1	1	1721306303
9890	16567	16567	3	3	1721306303
1206	119793	127328	173	790	1721306303
36443	130000	135000	8	8	1721306303
5267	121200	121200	3	3	1721306303
37646	199897	199997	21	21	1721306303
24306	2000000	2000000	1	1	1721306304
36016	261375	261375	2	2	1721306303
16072	113649	113649	17	17	1721306303
38561	29698	29738	100	1028	1721306303
20876	100149	100149	1	1	1721306303
38922	1999900	1999900	2	2	1721306303
38778	1067373	1067373	1	1	1721306304
21929	39986	39992	62	231	1721306303
24831	490000	490000	1	1	1721306303
19713	9998	48073	24	387	1721306303
36035	110000	110000	1	1	1721306304
10424	27998	27998	4	4	1721306303
36083	50000	50000	2	2	1721306303
36096	255555	255555	1	1	1721306303
22797	149998	178154	89	529	1721306303
7919	213299	213299	4	4	1721306303
42403	44926	44938	53	53	1721306303
38327	1879994	1879995	18	18	1721306303
7068	1800	1896	66	189	1721306303
2101	8800	8800	4	4	1721306303
15378	59800	59800	1	1	1721306304
7759	2000000	2000000	2	2	1721306303
19271	28124	28124	5	5	1721306303
24203	209995	209995	4	4	1721306303
31272	433997	433997	4	4	1721306303
5756	132497	132497	3	3	1721306303
36784	1902496	1941665	43	43	1721306303
3369	4438	4959	44	631	1721306303
7354	24100	24100	1	1	1721306303
12691	9983	9983	4	4	1721306303
36280	120000	120000	5	5	1721306303
42963	8868	8869	41	42	1721306303
36051	120000	120000	5	5	1721306303
41545	109995	109996	71	71	1721306303
45753	56900	57500	102	102	1721306303
24769	562821	562821	1	1	1721306303
38426	30030	32340	43	307	1721306303
44219	2899999	2899999	4	4	1721306303
39666	7996	9741	73	149	1721306303
25272	103506	103506	1	1	1721306304
41814	1475	1512	53	716	1721306303
24508	2611	2611	3	44	1721306303
4299	21115	21115	5	5	1721306303
12988	402500	402500	2	2	1721306303
38949	3038	3038	24	30	1721306303
12233	289998	289998	5	5	1721306303
38995	950000	977298	33	37	1721306303
38408	209996	209996	2	2	1721306303
765	1254	1916	69	991	1721306303
27674	4026	4032	43	476	1721306303
10120	50000	50000	2	2	1721306303
35683	330000	330000	5	5	1721306303
7753	283299	283299	4	4	1721306303
7971	51099	70758	67	273	1721306303
24703	300000	300000	2	2	1721306303
14567	49999	49999	3	3	1721306303
44676	869999	869999	2	2	1721306303
9849	100000	100000	2	2	1721306303
15132	10000	10000	1	1	1721306303
42443	669985	669985	3	3	1721306303
13522	132989	132990	20	20	1721306303
15224	20000	20000	1	1	1721306303
3577	13571	14210	97	1282	1721306303
36182	136763	136763	1	1	1721306303
37858	183887	184073	13	13	1721306303
15172	30000	30000	1	1	1721306304
43106	9895	9896	18	254	1721306303
41544	110020	114001	68	68	1721306303
7391	459900	459900	1	1	1721306303
10940	3934	4312	259	4257	1721306303
34757	29999	33292	17	145	1721306303
10161	7707600	7707600	1	1	1721306303
4400	8120	8120	22	202	1721306303
22839	26641	26642	58	583	1721306303
4470	22231	25158	44	723	1721306303
9964	50000	50000	1	1	1721306303
11733	149	149	1	1	1721306303
22682	346006	346006	2	7	1721306303
7473	290000	290000	1	1	1721306303
37767	661444	661444	3	3	1721306303
44463	4999950	4999958	29	29	1721306303
36043	440000	440000	3	2	1721306303
36384	110000	115000	8	8	1721306304
9953	40000	40000	1	1	1721306303
42987	108799998	108799999	20	20	1721306303
29425	1349	1394	38	903	1721306303
36997	295597	295597	6	6	1721306303
35999	105463	105463	1	1	1721306303
27697	89996	89996	6	6	1721306303
24941	490000	490000	1	1	1721306303
24270	309998	309998	5	5	1721306303
37805	607270	607270	5	5	1721306303
7087	49899	49899	1	1	1721306303
11185	149	30085	9	52	1721306303
39983	27745	27747	146	146	1721306303
3426	1999999	1999999	2	2	1721306304
32217	300000	300000	1	1	1721306303
6342	8764	8765	11	11	1721306303
21842	30493	30636	36	406	1721306303
36684	137500	137500	1	1	1721306304
34249	1509895	1509895	5	5	1721306304
40896	9278	9278	13	14	1721306304
24642	57300	57300	1	1	1721306304
12228	11099	12184	29	29	1721306304
5783	369900	369900	1	1	1721306304
7050	10500	10867	64	64	1721306304
31308	208700	208793	8	8	1721306304
5507	149999	150081	21	21	1721306304
23571	759997	766305	101	155	1721306304
10187	200000	200000	1	1	1721306304
2278	1497257	1497257	4	4	1721306304
24806	490000	490000	3	3	1721306304
15114	10000	10000	3	3	1721306304
25305	160000	160000	1	1	1721306304
3731	10148	10148	6	37	1721306304
206953	21549	21549	7	8	1721306304
5485	1998888	1998888	2	2	1721306304
36470	140000	140000	4	4	1721306304
6564	290000	290000	1	1	1721306304
11203	209999	209999	9	9	1721306304
37160	10081	10081	6	6	1721306304
7911	25999	29879	126	1051	1721306304
19706	1089	19446	24	794	1721306304
36357	899998	899998	3	2	1721306304
44294	800000	800000	3	3	1721306304
41356	609982	609982	6	6	1721306304
20745	49999	49999	1	1	1721306304
25016	123100	123100	1	1	1721306304
2316	189900	189900	1	1	1721306304
23491	62400	62400	5	5	1721306304
8364	5048	5048	8	134	1721306304
25001	205179	205179	1	1	1721306304
13052	279999	279999	1	1	1721306304
15124	31905	31905	1	1	1721306304
35557	8562	9193	42	136	1721306304
13447	10111	10111	2	10	1721306304
118	1509	1509	6	70	1721306304
36438	120000	120000	5	5	1721306304
33451	1276	1277	9	77	1721306304
14262	47101	47101	1	1	1721306304
25669	459900	459900	1	1	1721306304
20882	200149	200149	1	2	1721306304
22785	3494	3781	289	4840	1721306304
4345	2094	2094	7	6	1721306304
7084	8797	8797	3	3	1721306304
15564	45938	45938	36	94	1721306304
2955	320000000	320000000	2	2	1721306304
7390	369900	369900	1	1	1721306304
36009	114600	114600	1	1	1721306304
14344	17444	18828	476	1537	1721306304
35960	70000	70000	2	2	1721306304
24617	0	0	1	0	1721306304
9850	11100	11100	5	5	1721306304
43132	1890000	1890000	1	1	1721306304
35968	60000	60000	4	4	1721306304
31676	111250	111250	1	3	1721306304
41781	555553	555554	10	10	1721306304
13065	99999	99999	2	2	1721306304
2924	2198	2199	13	19	1721306304
7525	46900	46900	1	1	1721306304
36278	200033	200033	1	1	1721306304
44470	1665000	1675923	87	89	1721306304
3858	51897	53673	203	3323	1721306304
16254	966874	966874	4	4	1721306304
24303	681147	681147	1	1	1721306304
43429	39708	39714	21	21	1721306304
873	4788596	4788596	2	2	1721306304
11098	17420	17420	3	3	1721306304
22830	42008	42008	3	3	1721306304
16838	2116734	2116734	2	2	1721306304
39342	6993	6993	14	129	1721306304
33448	13090	13496	37	574	1721306304
2824	3668872	3668872	1	1	1721306304
40110	8880000	8880000	1	1	1721306304
38828	189900	189900	1	1	1721306304
43376	99416	99450	72	72	1721306304
48118	489999	489999	2	2	1721306304
2598	150	773	17	16	1721306304
6256	39500	39500	4	4	1721306304
14966	49960000	49960000	3	3	1721306304
3391	39898	39898	14	254	1721306304
14972	28859999	28859999	3	3	1721306304
22451	78595	78596	52	354	1721306304
40671	459987	459991	11	11	1721306304
10392	26999	26999	9	9	1721306304
24892	423548	423548	1	1	1721306304
43396	39978	39990	23	30	1721306304
30809	269	271	27	2152	1721306304
39911	20899	20929	133	133	1721306304
8386	6650	6650	3	3	1721306304
44325	6035	6037	75	197	1721306304
2245	159997	159997	4	4	1721306304
41511	123795	123796	49	640	1721306304
42468	27743	27749	32	34	1721306304
40302	2970000	2986664	21	21	1721306304
4361	449	564	51	474	1721306304
24784	81900	81900	3	3	1721306304
41516	709964	709964	5	5	1721306304
24722	65799	65799	4	4	1721306304
7755	1059999	1059999	3	3	1721306304
35994	800000	800000	1	1	1721306304
43592	2999898	2999898	2	2	1721306304
43107	10013	10014	7	47	1721306304
41539	11006	11006	33	56	1721306304
2549	6250000	6250000	1	1	1721306304
15761	1689997	1689997	2	2	1721306304
13111	549999	549999	2	2	1721306304
35580	138956	139652	23	23	1721306304
19974	55595	55595	58	77	1721306304
40008	77449	77479	267	267	1721306304
22307	53374	53374	11	11	1721306304
38921	1200138	1200138	5	5	1721306304
36324	1550000	1550000	2	2	1721306304
19260	104999	108339	10	10	1721306304
15216	150000	150000	1	1	1721306304
22375	380025	380025	4	15	1721306304
25655	589900	589900	1	1	1721306304
6289	450	450	1	5	1721306304
41594	1180900	1231304	256	567	1721306304
15517	120000	120000	1	1	1721306304
43725	74669	74710	69	69	1721306304
36170	130000	130000	3	3	1721306304
24609	490000	490000	1	1	1721306304
24276	1199999	1199999	9	9	1721306304
16204	15013	24645	51	234	1721306304
42974	30079	30080	39	39	1721306304
4365	139	191	54	357	1721306304
19288	6659999	6659999	3	3	1721306304
11101	501398	501398	6	6	1721306304
13009	1009898	1009898	1	1	1721306304
36221	89000	89000	3	3	1721306304
15243	30000	30000	3	2	1721306304
31322	999999	999999	1	1	1721306304
43533	30225	30225	15	15	1721306304
12811	25000	26985	65	148	1721306304
32231	54499	54996	29	73	1721306304
42399	77411	77456	125	129	1721306304
5500	9979	24492	77	613	1721306304
19933	16789	17164	15	66	1721306304
15223	18946	18946	3	3	1721306304
9819	290000	290000	3	3	1721306304
22831	399998	399998	11	77	1721306304
5786	1600	2552	11	11	1721306304
17722	3989999	3989999	3	3	1721306304
15136	40000	40000	1	1	1721306304
7080	17496	17498	64	207	1721306304
12422	689900	689900	1	1	1721306304
14798	8883996	8883996	3	3	1721306304
20709	9000	9000	1	4	1721306304
4375	19957	20218	115	674	1721306304
39997	554157	554185	89	89	1721306304
39235	399999	399999	8	8	1721306304
2580	10149	10149	7	7	1721306304
18356	509950	509950	2	2	1721306304
44695	446840	446840	10	10	1721306304
36465	108400	108400	1	1	1721306304
13088	3450000	3450000	1	1	1721306304
38938	20024	20027	71	77	1721306304
41548	229899	229899	1	1	1721306304
43416	29774	29777	59	63	1721306304
19273	50625	56521	16	16	1721306304
14970	76599898	76599898	6	6	1721306304
12045	67475	67475	1	1	1721306304
17725	438607	438607	5	5	1721306304
14574	20000	20000	1	1	1721306304
22574	20196	24950	286	2272	1721306304
45932	27722	27723	11	166	1721306304
41112	442970	594727	20	17	1721306304
6044	109896	109896	4	4	1721306304
41609	4549900	4549900	5	5	1721306304
15567	290000	290000	1	1	1721306304
7532	75693	75693	1	1	1721306304
27690	198998	198998	16	16	1721306304
42958	20215	20221	15	15	1721306304
11999	30000	30000	1	1	1721306304
36503	3881700	3881700	1	1	1721306304
43340	56677	56683	61	61	1721306304
19261	348125	355762	14	14	1721306304
37648	315002	319904	17	17	1721306304
43331	299100	299560	160	160	1721306304
25067	213654	213654	1	1	1721306304
32227	50000	89439	23	45	1721306304
10285	4787	8949	73	138	1721306304
4294	6000	6249	7	7	1721306304
8192	369900	369900	1	1	1721306304
8349	689900	689900	1	1	1721306304
37097	99	214	22	112	1721306304
40037	369518	369830	205	205	1721306304
36906	17088	17931	657	12099	1721306304
17413	9989	9989	7	7	1721306304
6593	10000	10000	2	2	1721306304
8932	19929	19929	15	295	1721306304
11038	869897	869897	2	2	1721306304
15057	989900	989900	1	1	1721306304
17020	4025	5215	27	911	1721306304
8196	31452	31452	1	1	1721306304
15945	11797	11797	5	5	1721306304
43116	34196	34340	11	162	1721306304
3840	189900	189900	1	1	1721306304
21952	289499	289499	5	5	1721306304
36685	193374	193374	2	2	1721306304
5770	994064	994064	4	4	1721306304
15181	25452	25452	1	1	1721306304
43253	830000	830000	6	6	1721306304
5772	9994	9994	9	9	1721306304
36660	140000	140000	2	2	1721306304
4366	20168	28552	117	411	1721306304
36528	750000	750000	3	3	1721306304
24087	444109	444109	1	1	1721306304
37091	433	433	65	180	1721306304
24996	815700	815700	1	1	1721306304
6795	129499	129499	1	1	1721306304
37807	1663196	1663196	3	3	1721306304
3857	193	308	53	462	1721306304
50077	54497	59586	74	74	1721306304
18665	4810150	4810150	7	7	1721306304
10075	51000	51000	1	1	1721306304
45790	39372	39381	42	42	1721306304
36548	220000	220000	1	1	1721306304
44078	290000	290053	64	64	1721306304
40015	111250	145388	216	215	1721306304
36680	259999	259999	3	3	1721306304
16654	5048	5048	1	1	1721306304
43123	7111	7115	55	287	1721306304
43146	59994	59995	50	220	1721306304
34755	80487	80489	28	489	1721306304
1929	13500	13500	1	1	1721306304
14748	20000	20000	3	3	1721306304
45745	67624	67939	113	113	1721306304
4352	10613	10613	6	6	1721306304
11151	2201600	2201600	1	1	1721306304
23386	75	75	2	3	1721306304
43695	4540	4544	28	52	1721306304
38824	249900	249900	1	1	1721306304
41351	608774	608774	5	5	1721306304
24300	299987	299987	2	2	1721306304
3825	1893	1893	4	29	1721306304
36404	644535	644535	1	1	1721306304
11590	18560	18740	24	78	1721306304
30817	3386	3386	57	386	1721306304
35564	188700	188741	15	15	1721306304
38981	1559115	1559115	3	3	1721306304
41483	139999	139999	7	7	1721306304
43015	49000	49011	72	1414	1721306304
9757	27819	27819	1	1	1721306304
4089	92100	92100	1	1	1721306304
41113	609976	609976	4	4	1721306304
36924	46600	57535	266	511	1721306304
38863	159998	159998	15	15	1721306304
34761	11023	11023	6	69	1721306304
8218	479998	484998	15	15	1721306304
29009	500000	500000	1	1	1721306304
36441	160000	165038	7	7	1721306304
44947	1484522	1484553	59	59	1721306304
2915	555730	555730	2	2	1721306304
39733	1964361	1964361	5	5	1721306304
27498	2800	2893	8	75	1721306304
45764	65753	65803	91	91	1721306304
36372	125700	125700	8	7	1721306304
38793	60000	60000	1	1	1721306304
25708	1536	1536	42	372	1721306304
35980	102451	102451	3	3	1721306304
9264	70150	70150	11	11	1721306304
33803	4297	4297	31	6200	1721306304
40068	6096	6570	57	224	1721306304
6450	300	300	8	140	1721306304
36672	150000	150000	3	3	1721306304
27677	5580	6986	90	1610	1721306304
42905	10005	10013	43	46	1721306304
7917	369900	369900	1	1	1721306304
43365	81905	81960	92	92	1721306304
31891	6666600	6666600	1	1	1721306304
10163	902500	902500	1	1	1721306304
34764	5055	5157	25	369	1721306304
33457	4090	4090	6	36	1721306304
15416	9999	9999	9	63	1721306304
17200	2509946	2509946	2	2	1721306304
45767	55284	55286	27	27	1721306304
39915	39999	39999	68	68	1721306304
2841	18043	18249	773	12546	1721306304
1263	3000000	3000000	1	1	1721306304
17683	23086	23086	8	8	1721306304
2601	399989	399989	6	6	1721306304
25011	1008852	1008852	1	1	1721306304
3719	53000	53000	13	13	1721306304
28290	79025	82292	40	40	1721306304
34060	2880150	2900000	23	23	1721306304
42408	37896	37896	27	27	1721306304
16673	80240	80240	2	2	1721306304
3355	3226	5065	31	388	1721306304
22522	1500	3063	171	156	1721306304
18359	300148	300148	3	3	1721306304
41375	180000	204865	201	201	1721306304
36277	123135	123135	6	6	1721306304
27439	11258	11260	27	436	1721306304
37766	399599	399599	4	4	1721306304
5471	832	832	3	13	1721306304
37820	457262	457262	8	8	1721306304
42913	39882	39883	20	20	1721306304
31153	888756	888756	3	3	1721306304
31126	998900	998900	2	2	1721306304
24876	0	0	1	0	1721306304
36427	130000	140000	15	15	1721306304
42752	39557	39557	11	11	1721306304
13893	30000	30013	6	120	1721306304
36088	60000	60000	5	5	1721306304
42723	809690	809690	4	4	1721306304
36929	25555	39746	395	1768	1721306304
18294	9992	9992	6	28	1721306304
44677	650000	1061999	20	20	1721306304
38945	79850	79996	71	80	1721306304
2883	600	600	3	3	1721306304
42402	28548	29124	70	72	1721306304
45735	39607	39611	17	17	1721306304
6263	369900	369900	1	1	1721306304
7048	9388	9814	111	111	1721306304
40924	9688	9692	28	28	1721306304
13487	4988888	4988888	1	1	1721306304
39956	19966	20047	111	111	1721306304
41450	62194	62195	26	26	1721306304
4370	555	555	5	59	1721306304
833	199988	199988	9	9	1721306304
14549	330595	330595	5	5	1721306304
15487	1000000	1000000	1	1	1721306304
16048	4994	4994	4	4	1721306304
23591	97680	97680	5	5	1721306304
36054	110000	110000	2	2	1721306304
27659	1347	2147	19	340	1721306304
38440	209996	209996	2	2	1721306304
38919	1639940	1639940	1	1	1721306304
44260	122499	132996	16	17	1721306304
1180	1000000	1000000	1	17	1721306304
27669	150	348	10	51	1721306304
9814	21600	21600	2	2	1721306304
869	4979897	4979897	6	6	1721306304
42750	47343	47844	82	86	1721306304
1678	3409780	3409780	2	2	1721306304
12550	4250000	4250000	1	1	1721306304
206580	62077	63582	185	185	1721306304
38771	397834	397834	3	11	1721306304
38802	589900	589900	1	1	1721306304
3685	9999	9999	3	16	1721306304
32582	4989898	4989898	2	2	1721306304
40673	559972	559972	3	3	1721306304
40089	79991	79993	155	155	1721306304
36165	120000	120000	3	3	1721306304
10560	499	1629	142	841	1721306304
9187	1139	1139	5	89	1721306304
43572	809	1349	136	617	1721306304
36339	70000	70000	1	1	1721306304
45793	39933	39937	37	37	1721306304
31238	3750000	3750000	2	2	1721306304
15375	41547	41547	1	1	1721306304
9763	59999	59999	1	1	1721306304
36154	127300	127300	2	2	1721306304
24623	58600	58600	1	1	1721306304
8766	450	450	2	3	1721306304
14172	9901800	9901800	5	5	1721306304
2075	19600	19600	6	6	1721306304
12202	7333	8354	24	268	1721306304
7076	69800	73275	81	204	1721306304
15056	989900	989900	1	1	1721306304
4715	18800	18800	1	1	1721306304
8170	13197	13229	141	2451	1721306304
14634	138600	144830	10	10	1721306304
43439	1649957	1649957	3	3	1721306304
38435	200059	200059	4	4	1721306304
1081	9512	9512	15	210	1721306304
8207	369900	369900	1	1	1721306304
18258	999999	999999	5	5	1721306304
34861	6997	6997	22	304	1721306304
8156	108790	108790	1	1	1721306304
4784	810	810	1	2	1721306304
10573	12280900	12280900	2	2	1721306304
43316	49860	49889	51	51	1721306304
43344	57784	57811	29	29	1721306304
39942	20023	20023	5	5	1721306304
8496	30000	41122	17	17	1721306304
24222	880000	880000	1	1	1721306304
22222	655000	655000	1	1	1721306304
15974	30000	30000	2	2	1721306304
44310	1371122	1424454	12	12	1721306304
16206	631496	631702	130	130	1721306304
43657	1789771	1789771	3	3	1721306304
12704	169935	169995	17	17	1721306304
31942	6980000	6980000	2	2	1721306304
38971	27644	27684	125	147	1721306304
24209	503300	503300	2	2	1721306304
45794	39957	39965	33	33	1721306304
13446	2247	3374	50	298	1721306304
7457	290000	290000	1	1	1721306304
2740	9698	9698	7	7	1721306304
2677	20145	22688	8	62	1721306304
24690	537575	537575	1	1	1721306304
48124	895625	895625	4	4	1721306304
36511	284652	284652	2	2	1721306304
40734	3000000	3000000	5	5	1721306304
43571	102	102	19	104	1721306304
40057	349996	349996	14	14	1721306304
42726	1408890	1408890	5	5	1721306304
24633	53600	53600	1	1	1721306304
20753	16585	16585	17	17	1721306304
14572	18800	18800	1	1	1721306304
39976	14447	16428	39	39	1721306304
37156	17797	17797	8	10	1721306304
9426	12226618	12226618	3	3	1721306304
40023	319620	339642	92	92	1721306304
8193	137095	137095	62	62	1721306304
3902	29500	29500	1	1	1721306304
24600	490000	490000	3	3	1721306304
4333	79896	79896	8	8	1721306304
22642	39999	40000	13	115	1721306304
43133	1639999	1639999	4	4	1721306304
19284	19990	19990	5	5	1721306304
3033	400000	400000	1	200	1721306304
6043	190000	190000	6	27	1721306304
41603	51000	58873	138	205	1721306304
10586	399987	399987	14	31	1721306304
6576	1287	1287	2	2	1721306304
43129	1889997	1889997	2	2	1721306304
14256	9998	11998	27	114	1721306304
16006	66692	66694	88	133	1721306304
39681	8062	9310	144	1966	1721306304
14090	10267	10267	1	1	1721306304
6528	30800	30800	1	1	1721306304
44276	560000	560000	4	4	1721306304
2882	6065	6065	4	4	1721306304
14945	255300	255300	1	1	1721306304
776	29988782	29988782	1	1	1721306304
4609	30484	30484	4	4	1721306304
16802	2668842	2668842	3	3	1721306304
39006	1047900	1048021	13	13	1721306304
25087	490000	490000	1	1	1721306304
36188	60000	60000	4	3	1721306304
42416	1223	1224	21	21	1721306304
5470	9990	9991	18	84	1721306304
15738	990000	990000	2	2	1721306304
15970	10000	10000	5	5	1721306304
43549	40029	40041	36	55	1721306304
18984	3621250	3621250	6	6	1721306304
38466	34098	34099	28	252	1721306304
25047	212502	212502	2	1	1721306304
2771	21474	21882	253	4500	1721306304
2309	80000	80000	3	3	1721306304
4087	60000	60000	3	3	1721306304
36557	136444	136444	1	1	1721306304
23884	1355000	1355000	6	6	1721306304
2584	10300	10300	8	8	1721306304
14343	19997	23173	37	593	1721306304
45761	62191	62508	52	52	1721306304
9817	10000	10000	3	3	1721306304
39999	549042	549535	237	237	1721306304
21843	339992	339992	67	67	1721306304
24700	1238900	1238900	1	1	1721306304
41119	2200	2200	17	288	1721306304
5771	210000	210000	1	1	1721306304
13106	9988888	9988888	1	1	1721306304
28362	190148	246401	38	38	1721306304
41782	749999	766431	13	13	1721306304
35969	50000	50000	2	2	1721306304
36291	890000	890000	6	6	1721306304
3371	40	257	24	221	1721306304
41475	40000	40000	3	3	1721306304
20407	50199	50199	5	5	1721306304
12808	48914	55703	160	551	1721306304
14272	290000	290000	2	1	1721306304
9863	28800	28800	4	4	1721306304
10601	1209995	1209995	5	5	1721306304
43827	7813	7815	63	63	1721306304
10208	1500000	1500000	1	1	1721306304
29539	40274	40276	12	62	1721306304
13518	1499991	1499991	7	7	1721306304
34753	6816	6816	25	415	1721306304
4354	6115940	6115940	5	5	1721306304
7910	109899	127412	131	734	1721306304
42407	209645	209665	55	55	1721306304
39087	609898	609898	2	2	1721306304
15150	290000	290000	1	1	1721306304
10593	27998	27999	12	19	1721306304
9969	100000	100000	1	1	1721306304
29460	34357	34373	61	723	1721306304
3864	100999	116533	102	711	1721306304
32409	1280000	1280000	1	1	1721306304
31142	888889	888889	2	2	1721306304
14273	290000	290000	1	1	1721306304
41528	90000	90000	22	22	1721306304
42911	30034	30056	104	104	1721306304
13070	255823	255823	1	1	1721306304
13520	3262498	3262498	6	6	1721306304
8499	9400000	9479216	16	16	1721306304
37774	119595	119595	1	1	1721306304
6350	11100	11100	4	4	1721306304
12207	4099	4652	10	39	1721306304
8315	150000	150000	1	1	1721306304
14453	7000000	7000000	1	1	1721306304
4371	195	217	122	1125	1721306304
41611	418500	419585	306	308	1721306304
22829	4995	4997	26	214	1721306304
44327	5541	5545	40	162	1721306304
1443	160000	160000	4	4	1721306304
14927	20900	20900	3	3	1721306304
4369	129124	129124	3	3	1721306304
16723	50155	50155	6	6	1721306304
7969	29989	29990	40	40	1721306304
19283	378898	444941	30	30	1721306304
2079	20000	20000	4	4	1721306304
21764	22223	22226	103	103	1721306304
18414	29980000	29980000	1	1	1721306304
40474	7000151	7044075	7	7	1721306304
31192	6980000	6980000	1	1	1721306304
15380	49879	49879	1	1	1721306304
40100	153144	154643	89	89	1721306304
40094	45019	47091	432	432	1721306304
9913	49104	49104	1	1	1721306304
23436	25000	30228	26	28	1721306304
6712	61	62	156	154	1721306304
36042	110000	110000	2	2	1721306304
15540	9960	9960	1	1	1721306304
38773	10547	10547	3	11	1721306304
13757	2139	2141	27	352	1721306304
3818	5833	6569	71	883	1721306304
41778	459999	473329	10	10	1721306304
29904	189999	189999	8	8	1721306304
36605	1999999	1999999	1	1	1721306304
4394	80118	80119	53	753	1721306304
7450	1124	1124	4	4	1721306304
19235	40000	40000	5	5	1721306304
9406	4650000	4650000	1	1	1721306304
42899	49547	49557	20	20	1721306304
6219	4915	4988	87	87	1721306304
36340	568000	568000	4	4	1721306304
40050	347300	347350	8	8	1721306304
37702	23276	23903	104	654	1721306304
25161	0	0	1	0	1721306304
43343	57062	57105	48	48	1721306304
14759	9988	9988	1	1	1721306304
39898	30149	30149	10	10	1721306304
9823	290000	290000	1	1	1721306304
44682	3990000	3990000	1	1	1721306304
11152	91494	91494	11	11	1721306304
36307	70000	70000	6	6	1721306304
21944	4216	4216	2	2	1721306304
12047	10000	10000	2	2	1721306304
23427	4495	4979	150	1777	1721306304
36167	130000	130000	3	3	1721306304
37761	183332	183332	9	9	1721306304
45806	49111	49187	104	104	1721306304
41185	669989	669989	3	3	1721306304
44329	5048	5162	17	46	1721306304
16203	100018	110437	276	453	1721306304
24858	65175	65175	1	1	1721306304
43671	30192	30198	46	46	1721306304
14899	34600	34600	1	1	1721306304
35285	50	50	10	181	1721306304
45775	30002	30004	33	33	1721306304
16251	11215	11216	11	11	1721306304
10007	189900	189900	1	1	1721306304
13491	76594	76594	6	6	1721306304
5781	369900	369900	1	1	1721306304
36344	148740	148740	6	6	1721306304
7090	400	400	3	3	1721306304
5540	289900	289900	1	1	1721306304
7289	2999970	2999970	3	3	1721306304
43987	5103195	5103195	5	6	1721306304
45994	3879999	3879999	1	1	1721306304
17062	9983	9983	13	13	1721306304
38972	1699662	1712889	44	44	1721306304
6657	11989	12147	248	4135	1721306304
13004	280051	280051	2	2	1721306304
8152	11115	11120	22	76	1721306304
44210	2970591	2970591	6	6	1721306304
6585	21000	21000	3	3	1721306304
24864	2000000	2000000	1	1	1721306304
41555	510999	510999	5	5	1721306304
22914	1252993	1252993	4	4	1721306304
9852	18595	18595	2	2	1721306304
48933	31250	40048	81	81	1721306304
38927	3496380	3496380	1	1	1721306304
34722	5625	7776	44	832	1721306304
36191	81800	81800	2	2	1721306304
9375	69988888	69988888	1	1	1721306304
20959	12098	12098	27	27	1721306304
43457	888887	888887	3	3	1721306304
21948	90016	90016	2	2	1721306304
20404	19995	36291	67	670	1721306304
43423	29916	29921	33	33	1721306304
25662	369900	369900	1	1	1721306304
8282	505313	505313	1	1	1721306304
29364	546249	546249	1	1	1721306305
15733	1099999	1099999	2	2	1721306304
36195	136907	136907	1	1	1721306304
41783	20000000	20000000	2	2	1721306304
41802	822	1101	281	4498	1721306304
36090	60000	60000	1	1	1721306304
36517	1550000	1550000	1	1	1721306304
43463	459	656	33	172	1721306304
7611	56569	56569	1	1	1721306304
4726	15264	15264	2	2	1721306304
9155	10620	11031	8	93	1721306304
21862	597394	597395	18	18	1721306304
9844	290000	290000	2	2	1721306304
31143	459822	459822	1	1	1721306304
43342	68558	68658	53	54	1721306304
