Alliance - 辛迪加_2024_0721_1643.txt
物品ID	最低价格	平均价格	拍卖数量	物品数量	数据更新时间
42453	10018	10018	28	28	1721551430
24717	0	0	1	0	1721551430
13756	8850	8985	16	192	1721551430
9813	20000	20000	3	3	1721551430
36198	45000	45000	2	2	1721551430
38984	799291	807365	45	45	1721551433
44087	1989998	1989998	2	2	1721551430
18360	50150	50150	5	5	1721551433
38682	19443	19443	53	235	1721551430
39906	30047	30048	78	78	1721551430
42908	12006	12008	24	24	1721551430
41510	49999	52219	76	1088	1721551430
24766	58900	58900	2	2	1721551430
5956	9997	9997	10	10	1721551430
20546	666688	666688	2	2	1721551430
6370	10070	10071	10	126	1721551433
25868	195097	195097	1	4	1721551430
40282	8889997	8889997	5	5	1721551430
11139	7	9	17	59	1721551430
44328	7082	7084	17	47	1721551430
13512	158796	158796	5	9	1721551430
27698	228770	228770	9	9	1721551430
4798	129999	129999	1	1	1721551430
25009	1500000	1500000	1	1	1721551430
9872	50000	50000	1	1	1721551430
10259	50000	50000	1	1	1721551430
41116	508549	508549	11	11	1721551430
6604	20000	20000	2	2	1721551433
36282	90000	90000	3	3	1721551430
6372	3000	3153	6	52	1721551430
2605	29383	29383	21	198	1721551430
21953	386999	386999	6	6	1721551430
36076	50000	50000	2	2	1721551430
36377	200000	200000	2	2	1721551430
43432	50219	50220	57	61	1721551430
19264	1158117	1158117	7	7	1721551430
36912	10200	10202	241	4593	1721551430
2996	9896	9924	30	229	1721551430
35759	695998	695998	3	3	1721551430
41549	119999	119999	5	5	1721551430
21071	18236	18236	4	39	1721551430
17709	900000	900000	2	2	1721551430
36349	609999	609999	1	1	1721551430
16221	989997	989997	5	5	1721551430
29514	1988806	1988806	1	1	1721551430
37092	1999	1999	2	10	1721551430
10518	1890000	1890000	1	1	1721551430
9812	13000	13000	1	1	1721551430
15744	309999	309999	2	2	1721551430
18588	62441	62441	1	17	1721551430
10247	79700	79700	2	2	1721551430
12404	9999	9999	2	24	1721551430
6049	10296	10296	1	5	1721551430
35974	46600	46600	1	1	1721551430
31149	350000	350000	2	2	1721551430
6474	4999999	4999999	1	1	1721551430
40028	278435	278435	12	12	1721551430
37625	289999	289999	4	4	1721551430
34054	14000	14497	658	11761	1721551430
44253	113999997	113999997	4	4	1721551430
43103	18992	18993	16	196	1721551432
7111	27400	27400	1	1	1721551430
43145	27874	27876	76	605	1721551430
10607	1800000	1800000	1	1	1721551430
2692	149999	149999	2	40	1721551430
14920	64999999	64999999	2	2	1721551430
16828	209936	209936	1	1	1721551430
40025	309998	309999	10	10	1721551430
19282	88125	88125	2	2	1721551430
15746	18845	18845	4	4	1721551433
45772	54056	54057	19	19	1721551430
42644	3400000	3400000	2	2	1721551432
40893	41400	41400	16	16	1721551430
2454	145	300	4	49	1721551430
3829	150000	150000	7	7	1721551430
22913	330000	330000	3	3	1721551433
4249	9974	9974	6	6	1721551433
42173	300018	300018	2	2	1721551430
25287	244500	244500	1	1	1721551430
3470	883	885	16	199	1721551430
3187	13400	13400	4	4	1721551433
19270	3990000	3990000	4	4	1721551430
1475	3399	3399	5	9	1721551430
23539	7317935	7317935	1	1	1721551430
13024	199997	199997	3	3	1721551433
45733	54067	54091	23	23	1721551430
7517	20000	20000	1	1	1721551430
43553	24998	24998	52	52	1721551430
2836	1209	2181	142	2557	1721551430
18363	100148	100148	5	5	1721551430
36143	100000	100000	2	2	1721551432
31905	250000	250000	8	8	1721551430
33462	2700	2776	4	42	1721551430
42989	849975	849976	11	11	1721551430
6467	580000	580000	2	2	1721551430
43367	54485	54590	18	18	1721551430
50045	44885	44891	31	31	1721551433
3357	2998	3475	73	1046	1721551430
44466	2299000	2299000	9	9	1721551430
36039	150000	150000	1	1	1721551433
36424	100000	100000	6	6	1721551430
15213	50000	50000	1	1	1721551430
41464	39696	39696	9	9	1721551430
15018	20000	20000	1	1	1721551430
15594	35670	35670	1	1	1721551430
10275	3000000	3000000	1	1	1721551430
10258	160000	160000	1	1	1721551430
24736	39084	39084	1	1	1721551430
17050	133339684	133339684	4	4	1721551430
18945	10224	10224	8	416	1721551430
29536	2999899	2999899	2	2	1721551433
4789	10896	10896	2	2	1721551430
13096	219998	219998	4	4	1721551430
3203	102231	102231	1	1	1721551433
8171	849	849	18	131	1721551430
25314	100000	100000	1	1	1721551430
14838	330000	330000	2	2	1721551430
17034	44893	44893	7	124	1721551430
41097	90209	90210	15	15	1721551430
11972	60400	60400	1	1	1721551430
13932	16666	16666	1	3	1721551430
24940	58636	58636	4	4	1721551430
8129	50000	50000	1	1	1721551430
44928	53523	53523	31	35	1721551432
35616	214399	214399	3	3	1721551430
15412	773	773	7	78	1721551430
41800	9949	9949	25	433	1721551430
23827	96658	96658	23	409	1721551430
25726	2999999	2999999	1	1	1721551430
43547	54992	54993	13	13	1721551430
12717	6660000	6660000	1	1	1721551432
21860	3900000	3900000	1	1	1721551430
9909	30000	30000	1	1	1721551430
9898	30000	30000	1	1	1721551430
43249	152097	152097	7	7	1721551430
35967	40000	40000	2	2	1721551430
12684	49997	49997	6	6	1721551430
7410	20000	20000	2	2	1721551430
38968	49999	105774	161	185	1721551430
36062	199900	199900	1	1	1721551430
43370	54996	54997	9	9	1721551430
6475	2349999	2349999	3	3	1721551430
8498	12000000	12000000	4	4	1721551430
42897	10217	10219	39	41	1721551430
6366	1000000	1000000	1	1	1721551430
6391	50300	50300	6	6	1721551430
42225	417999	418082	23	26	1721551430
36368	250000	250000	1	1	1721551430
40081	20139	20139	4	18	1721551430
20879	1199995	1199995	19	25	1721551430
14921	20000000	20000000	3	3	1721551430
6039	330897	330897	16	16	1721551430
40001	1880000	1880000	4	4	1721551430
31170	6980000	6980000	1	1	1721551430
1725	21250	21250	2	2	1721551430
11987	40000	40000	1	1	1721551430
4330	3999999	3999999	1	1	1721551430
11223	666666	666666	3	3	1721551430
41427	1900	1901	13	62	1721551430
25298	90000	90000	2	2	1721551430
17011	22999	24492	70	147	1721551430
20960	19990	19990	49	49	1721551430
20750	100000	100000	2	2	1721551430
6380	11400	11400	1	1	1721551432
14468	999998	999998	4	4	1721551433
7089	23333	23333	3	3	1721551430
24478	38886	46128	30	131	1721551433
34760	9999	9999	4	80	1721551433
29160	69997	69997	20	20	1721551430
8489	499998	499998	3	3	1721551430
24625	90000	90000	1	1	1721551430
35959	60000	60000	3	3	1721551430
9799	11100	11100	2	2	1721551433
41307	159998	159998	12	12	1721551430
43248	129995	129995	36	36	1721551430
38809	50150	50150	1	1	1721551433
13422	1543	1968	78	1351	1721551430
41400	307991	307991	9	9	1721551432
23098	15294	15294	5	5	1721551430
6399	19997	19997	3	3	1721551430
17706	162098	162098	3	3	1721551430
9809	30000	30000	1	1	1721551430
36302	100000	100000	1	1	1721551430
9842	40000	40000	1	1	1721551430
3340	86	86	6	41	1721551433
38417	333489	333489	1	1	1721551430
44262	552498	552498	8	8	1721551430
12992	157333	157333	4	4	1721551430
36233	256700	256700	1	1	1721551430
29547	14100	14100	3	8	1721551430
9882	33300	33300	1	1	1721551432
49632	274594	274594	12	56	1721551430
15607	50000	50000	1	1	1721551430
31234	299999	299999	2	2	1721551430
2406	15098	15098	4	3	1721551430
36408	1057970	1057970	1	1	1721551430
20744	8888	8888	1	1	1721551430
24925	290000	290000	1	1	1721551430
9807	20000	20000	2	2	1721551430
43543	12999	14178	33	40	1721551430
8497	60490	60490	4	4	1721551430
24210	5990000	5990000	1	1	1721551433
5967	100000	100000	1	1	1721551430
27667	139993	139994	12	181	1721551430
2589	1018	3487	230	4010	1721551430
39984	19999	19999	15	15	1721551430
19279	803697	803697	7	7	1721551430
22526	1148	1194	34	890	1721551430
39339	9996	9996	5	23	1721551430
10301	2002799	2002799	2	2	1721551430
46324	1805085	1805085	2	2	1721551430
14568	11700	11700	1	1	1721551430
8959	20000	25360	2	21	1721551430
13048	393434	393434	1	1	1721551430
25849	69992	69993	15	15	1721551430
43972	3887400	3887400	1	1	1721551432
38415	309999	309999	4	4	1721551430
41522	49999	67646	58	58	1721551430
11026	879798	879798	2	2	1721551430
21305	299998	299998	2	2	1721551432
21358	256750	256750	4	4	1721551430
4243	39999	39999	5	5	1721551430
36168	109426	109426	2	2	1721551430
15755	52366	52366	5	5	1721551430
12833	49996	49996	5	5	1721551430
24711	65988	65988	3	3	1721551430
41110	54999	54999	9	9	1721551430
10263	66600	66600	1	1	1721551430
24213	4009999	4009999	2	2	1721551430
32194	412188	412188	1	1	1721551433
44128	439998	446664	29	51	1721551430
38976	800224	800224	26	26	1721551430
15241	11800	11800	5	5	1721551430
5182	209997	209997	5	5	1721551430
4297	11120	11120	5	5	1721551430
42411	7022	7022	66	68	1721551430
16702	229297	229297	2	2	1721551430
7439	40000	40000	2	2	1721551430
24927	1500000	1500000	1	1	1721551432
12809	79999	79999	2	2	1721551430
2459	52882	52883	7	47	1721551430
27422	636	641	41	734	1721551430
6603	10000	10000	3	3	1721551430
38967	999995	999995	6	6	1721551430
43480	5625	5625	1	10	1721551432
14451	110000	110000	1	1	1721551430
25670	352500	352500	3	3	1721551430
14168	3000000	3000000	2	2	1721551430
18289	110118	110118	2	2	1721551430
18335	59991	59991	18	201	1721551430
44749	9998	9998	2	22	1721551430
35720	1276	1276	10	63	1721551430
43012	2844	3066	48	733	1721551430
36903	13799	14561	361	7025	1721551430
14923	289989999	289989999	1	1	1721551430
7072	9996	9997	5	24	1721551430
14968	19989999	19989999	5	5	1721551430
10592	59997	59997	1	1	1721551430
19280	1989999	1989999	2	2	1721551430
24842	56680	56680	1	1	1721551430
24902	365163	365163	1	1	1721551430
40070	10248	10248	8	30	1721551430
6217	400149	432141	19	19	1721551433
13510	18000000	18000000	1	1	1721551430
11226	1165225	1165225	4	4	1721551430
2819	20000	20000	5	5	1721551430
22836	9993	9993	3	30	1721551430
30422	61240	61240	33	33	1721551430
12999	89999	89999	2	2	1721551433
8490	533375	541685	7	7	1721551430
24811	70000	70000	1	1	1721551430
4500	108888	118792	25	25	1721551433
44263	159075	159536	7	7	1721551432
49634	1000000	1000000	1	1	1721551430
14167	14000	14000	2	2	1721551430
6347	209999	209999	2	2	1721551430
9788	4102	4102	3	3	1721551430
18587	878771	878772	12	12	1721551430
7058	13358	13358	51	51	1721551430
41536	13022	13022	82	82	1721551430
15485	10774	10774	3	3	1721551430
13144	300000	300000	1	1	1721551430
6662	49993	49993	5	10	1721551430
20955	11627	11627	13	13	1721551430
22563	489374	489374	5	5	1721551430
24599	99999	99999	1	1	1721551430
44688	999998	999998	10	10	1721551430
27665	9000	9000	1	17	1721551430
943	19989889	19989889	2	2	1721551430
41127	690000	690000	1	1	1721551430
10559	3609	3609	35	321	1721551432
39912	39243	39243	29	29	1721551430
15528	20000	20000	1	1	1721551430
24164	297500	297500	5	5	1721551430
6530	6040	6040	16	253	1721551430
7931	700000	700000	1	1	1721551430
14476	67871	67871	5	5	1721551430
29158	399994	399994	2	2	1721551430
1468	6699	6712	5	21	1721551430
793	330000	330000	2	2	1721551430
24808	60112	60112	1	1	1721551430
42912	53024	53272	23	23	1721551430
14200	16000	16000	1	1	1721551430
10300	18800	18800	3	3	1721551430
18401	9990900	9990900	1	1	1721551430
36337	999999	999999	1	1	1721551430
37116	313298	313299	13	13	1721551430
43357	54972	54982	10	10	1721551430
45732	54064	54086	23	23	1721551430
45601	54983	54986	23	23	1721551430
2880	805	806	28	330	1721551430
24934	290000	290000	1	1	1721551430
40912	54959	54961	19	19	1721551430
36261	118700	118700	1	1	1721551430
4310	10404	10404	13	13	1721551430
7288	20200	20200	2	2	1721551430
826	21999	21999	2	2	1721551430
41502	85499	85499	2	2	1721551432
5117	4982	4989	7	28	1721551430
10389	3000000	3000000	1	1	1721551430
6560	150000	150000	2	2	1721551430
36308	499396	499396	1	1	1721551430
22854	59999	60000	6	29	1721551430
14560	5000000	5000000	1	1	1721551433
37672	238343	238343	2	2	1721551430
4417	3999999	3999999	3	3	1721551430
6338	60000	60000	65	65	1721551430
13015	2288799	2288799	1	1	1721551430
31328	501999	501999	1	1	1721551430
45623	28799	28799	7	7	1721551430
27695	889996	889996	8	8	1721551430
14259	11376	11376	2	2	1721551430
15265	85351	85351	1	1	1721551430
4314	11200	11200	1	1	1721551433
4594	50000	50000	2	40	1721551430
6056	459971	459971	6	6	1721551430
25649	1992	2002	68	1218	1721551430
14918	23000000	23000000	1	1	1721551432
13754	15546	15546	15	78	1721551430
18711	400000	400000	1	1	1721551430
44958	29999	29999	6	8	1721551430
38954	300141	300143	37	40	1721551430
10252	70965	70965	1	1	1721551430
44742	450000	450000	11	11	1721551430
38925	3000000	3006665	22	22	1721551430
8488	888882	888884	20	20	1721551430
6611	18827	18827	3	3	1721551430
41434	199998	199998	15	15	1721551430
11138	495	500	36	179	1721551430
21897	499900	499900	2	2	1721551430
21767	11137	11137	52	52	1721551430
2452	9027	9029	99	1099	1721551430
13005	50000	50000	1	1	1721551432
5523	2532	2532	2	15	1721551432
36493	190000	190000	1	1	1721551430
44667	332229	332229	9	9	1721551430
11163	994999	994999	4	4	1721551430
13889	13923	13923	9	152	1721551430
43368	54995	54998	20	20	1721551430
41109	54922	54923	19	19	1721551430
41523	450000	450000	1	1	1721551430
9262	900	936	6	27	1721551430
4401	989998	989998	3	3	1721551430
37196	980699	980699	7	7	1721551430
36414	100000	100000	2	2	1721551430
13146	249999	249999	1	1	1721551430
49667	660139	660139	7	7	1721551430
16044	1000000	1000000	1	1	1721551432
3874	42064	42064	5	5	1721551430
24708	51600	51600	1	1	1721551432
11968	20000	20000	1	1	1721551430
2894	30000	30000	1	4	1721551430
18654	1456686	1456686	4	4	1721551430
16218	509998	509998	4	4	1721551433
5833	499	500	8	93	1721551430
41803	9998	10221	34	469	1721551430
41608	285000	291598	13	13	1721551433
17058	25	100	30	188	1721551431
4719	23771	23771	1	1	1721551431
4717	5000	5000	2	2	1721551431
10502	39978	39978	67	67	1721551431
43120	16624	17777	13	66	1721551431
31150	300000	300000	1	1	1721551432
43869	54999	54999	2	2	1721551431
1959	100000	100000	1	1	1721551431
1944	20582	20582	2	2	1721551431
23117	49995	49995	6	11	1721551431
17414	73094	73094	5	5	1721551431
7937	1200000	1200000	1	1	1721551431
42404	44022	44023	19	19	1721551431
7191	40148	49121	85	276	1721551431
37799	209941	209941	4	4	1721551432
2447	1045	1585	66	936	1721551431
41527	54997	54998	14	14	1721551431
12820	47997	47998	26	168	1721551431
37410	388899	388899	4	4	1721551431
18600	69298	69298	3	3	1721551431
34068	4498	5000	14	251	1721551431
4716	13700	13700	1	1	1721551431
12693	37997	37997	7	7	1721551431
40771	5733	5935	33	554	1721551431
42903	54999	54999	10	13	1721551431
36002	300000	300000	1	1	1721551431
31304	140000	140000	5	5	1721551433
6471	7749	7749	4	5	1721551431
6554	200500	200500	1	1	1721551431
13021	667499	667499	5	5	1721551433
723	3950	3950	4	18	1721551433
36163	250000	250000	2	2	1721551433
14132	29889	29889	15	15	1721551431
44497	5543981	5577581	16	17	1721551431
38821	185000	185000	1	1	1721551431
25299	94044	94044	3	3	1721551433
24479	32248	37102	31	47	1721551431
27699	189863	189863	10	10	1721551431
36207	200000	200000	2	2	1721551433
14446	50000	50000	1	1	1721551431
43380	50217	50219	12	12	1721551431
44668	800000	890000	10	10	1721551431
2318	2003	3133	32	546	1721551431
19236	158119	158120	11	11	1721551431
29901	99998	99998	7	7	1721551431
15513	19900	19900	2	2	1721551431
43554	34797	34802	54	54	1721551431
4037	14000	14000	3	3	1721551431
45056	4264916	4293637	33	33	1721551431
43445	999999	999999	1	1	1721551431
13089	9989999	9989999	1	1	1721551431
40030	231048	232520	47	47	1721551431
40916	51222	51314	43	45	1721551431
39691	4353	4355	20	352	1721551431
12799	70589	73257	119	261	1721551431
24834	50000	50000	2	2	1721551431
23437	30000	30000	17	22	1721551431
9857	33500	33500	2	2	1721551431
24980	999999	999999	1	1	1721551433
9385	599999	599999	1	1	1721551432
16804	231266	231266	1	1	1721551431
38865	2229997	2229997	9	9	1721551433
10546	49995	49996	10	14	1721551431
9806	10000	10000	2	2	1721551431
28279	3855555	3855555	4	4	1721551431
39943	29000	29000	10	10	1721551431
8283	77200	77200	1	1	1721551431
6570	20000	20000	2	2	1721551431
20871	190000	190000	1	1	1721551431
13091	150000	150000	3	3	1721551433
4346	1500	1500	2	2	1721551432
14171	5500	5500	4	4	1721551431
41238	1499899	1499899	2	2	1721551431
37802	882654	882654	2	2	1721551431
30155	9990000	9990000	1	20	1721551431
15222	20000	20000	4	4	1721551431
16819	287925	287925	1	1	1721551431
25657	488888	488888	1	1	1721551431
10387	1500000	1500000	3	3	1721551431
6546	50000	50000	1	1	1721551431
3075	653900	653900	5	5	1721551433
8485	42248	42248	2	2	1721551433
6539	11000	11000	1	1	1721551431
5215	20000	20000	1	1	1721551432
33449	743	743	28	540	1721551431
39941	10221	10221	69	69	1721551431
13037	1550600	1550600	2	2	1721551431
13013	599999	599999	2	2	1721551431
37101	10149	12049	15	113	1721551431
42406	41524	41967	32	32	1721551431
2734	10828	10828	12	14	1721551431
25867	290195	290195	2	6	1721551431
45742	54991	54995	20	20	1721551431
2865	72100	72100	3	3	1721551431
43131	2000000	2000000	1	1	1721551431
43366	30095	30097	19	19	1721551431
2453	3998	8582	38	653	1721551431
28120	119990	139992	59	59	1721551431
17012	60000	60000	2	14	1721551431
43381	54980	54981	12	12	1721551431
19275	3875009	3875009	8	8	1721551431
40010	120996	120996	10	10	1721551431
31894	56248	56248	6	6	1721551431
42455	39817	39819	28	29	1721551431
36666	100000	100000	3	3	1721551431
33093	5737	5737	9	142	1721551431
25195	150000	150000	1	1	1721551433
24787	200000	200000	1	1	1721551431
10302	149999	149999	2	2	1721551432
727	10500	10500	1	1	1721551431
11288	11452	11452	42	42	1721551431
14804	7776664	7776664	3	3	1721551433
6055	2999998	2999998	2	2	1721551431
23737	12898	12899	22	273	1721551431
15125	22200	22200	1	1	1721551431
36406	482090	482090	1	1	1721551431
22309	770000	770000	2	2	1721551431
14600	120000	120000	1	1	1721551433
36422	1280000	1280000	1	1	1721551431
25897	1023025	1023025	1	1	1721551431
7432	20000	20000	2	2	1721551431
4575	19345	19345	1	1	1721551431
39934	24985	24985	68	68	1721551431
12607	18006	18718	9	42	1721551431
27687	2888888	2888888	2	2	1721551431
20769	17549999	17549999	4	4	1721551431
20964	29900	29900	37	37	1721551431
38437	329500	329500	2	2	1721551431
9794	51800	51800	1	1	1721551431
25143	2000000	2000000	2	2	1721551431
27660	139996	139996	4	65	1721551431
3736	999998	999998	3	3	1721551431
4265	15997	15997	7	59	1721551432
44614	159840	159840	4	47	1721551431
10391	1500000	1500000	4	4	1721551431
45744	54996	54998	14	14	1721551431
38303	11243	11244	6	37	1721551431
9890	50000	50000	2	2	1721551431
1206	179996	181859	28	48	1721551431
36443	120000	120000	1	1	1721551431
36395	104400	104400	1	1	1721551431
37646	469999	469999	5	5	1721551431
36016	220000	220000	1	1	1721551431
16072	2999999	2999999	1	1	1721551431
31223	6980000	6980000	1	1	1721551431
38561	49996	49996	9	111	1721551431
20876	2000000	2000000	8	8	1721551431
38922	3500150	3500150	2	2	1721551431
4242	59999	59999	1	1	1721551431
21929	35091	35093	43	118	1721551432
19713	19985	19985	8	8	1721551431
36035	100000	100000	1	1	1721551432
36083	257601	257601	1	1	1721551431
22797	42698	42780	55	122	1721551431
7919	23300	23300	18	18	1721551431
42403	29963	29965	18	18	1721551431
38327	949992	949992	2	2	1721551433
7068	1675	1678	38	109	1721551431
7472	27701	27701	2	2	1721551431
28119	167583	167583	32	32	1721551431
19271	400099	400099	7	9	1721551431
24203	309999	309999	4	4	1721551431
31272	559896	559896	1	1	1721551431
5756	999900	999900	1	1	1721551431
36784	1494991	1494995	32	34	1721551431
3185	18198	18198	3	3	1721551431
3369	1000	1927	41	479	1721551431
7354	440000	440000	1	1	1721551431
12691	29998	29998	4	4	1721551431
36280	150000	150000	1	1	1721551433
42963	19970	19975	55	55	1721551431
36051	250000	250000	2	2	1721551431
41545	189994	189994	29	29	1721551431
45753	54581	54582	14	14	1721551433
41526	54984	54987	28	28	1721551431
2987	80916	80916	2	2	1721551433
44219	3000000	3000000	1	1	1721551431
39666	7499	9499	19	91	1721551431
40079	21499	21499	6	6	1721551433
41814	6000	8232	21	274	1721551431
4299	3999997	3999997	2	2	1721551433
6291	972	986	19	215	1721551431
12233	501596	501596	5	5	1721551431
12031	20000	20000	2	2	1721551431
24595	67900	67900	3	3	1721551432
7558	13600	13600	1	1	1721551431
27674	4090	4091	17	194	1721551431
35683	750000	750000	1	1	1721551431
7971	22239	22243	12	14	1721551431
11207	3866746	3866746	3	3	1721551431
38844	150149	150149	2	2	1721551432
8836	2808	2892	38	609	1721551431
9849	10000	10000	1	1	1721551431
14590	119999	119999	1	1	1721551431
13522	59997	59997	8	8	1721551431
15224	12000	12000	2	2	1721551431
3577	7333	11101	76	678	1721551431
3018	14999	14999	2	2	1721551433
37858	255143	255144	13	13	1721551431
13759	10064	10070	21	214	1721551431
2864	439998	439998	1	1	1721551431
16245	243498	243498	3	3	1721551431
43106	24492	24492	3	18	1721551431
41544	145495	145496	25	25	1721551431
8483	297	297	3	10	1721551431
10940	2949	3482	175	2480	1721551431
34757	20087	20087	3	60	1721551431
4400	49938	49938	15	150	1721551431
22839	22750	23063	20	141	1721551431
4470	9942	9943	24	324	1721551431
22682	864491	864491	6	14	1721551431
37767	989999	989999	1	1	1721551431
44463	4158127	4186128	12	12	1721551431
36043	250000	250000	2	2	1721551431
36384	166600	166600	1	1	1721551431
9953	50000	50000	1	1	1721551431
42987	113879977	113879977	9	9	1721551431
29425	7496	7497	13	300	1721551431
36997	454499	454499	3	3	1721551431
27697	251571	251571	11	11	1721551431
24941	47100	47100	1	1	1721551431
24270	350000	350000	3	3	1721551431
7087	2999999	2999999	1	1	1721551431
2774	0	0	1	0	1721551431
39983	29396	29396	5	5	1721551431
39501	14941	14941	13	170	1721551431
6342	10000	10000	1	1	1721551431
17007	299999	299999	2	2	1721551433
25651	600000	600000	2	2	1721551431
34249	1879972	1879972	4	4	1721551431
40896	19921	19922	48	48	1721551431
24642	208329	208329	1	1	1721551431
12228	32798	32798	16	16	1721551431
7081	9990	9994	18	68	1721551432
9810	10000	10000	3	3	1721551431
5507	100000	100000	1	1	1721551431
23571	789999	854183	20	157	1721551431
2313	9994	9994	2	8	1721551431
41437	150000	150000	1	1	1721551432
25305	200000	200000	1	1	1721551431
4481	29999	29999	2	13	1721551432
206953	37999	38970	23	23	1721551431
5485	150223	150223	12	12	1721551431
36470	799992	799992	1	1	1721551431
11203	1802468	1802468	9	9	1721551433
7911	17989	17992	12	105	1721551431
19706	8045	8046	12	17	1721551431
44294	6669999	6669999	3	3	1721551431
41356	300000	300000	1	1	1721551431
8028	885620	885620	3	3	1721551431
2325	109938	109938	8	75	1721551431
25001	150000	150000	1	1	1721551431
40767	152792	152796	41	41	1721551431
35557	1009	1013	32	136	1721551431
13447	9790	9790	3	25	1721551431
36438	990000	990000	1	1	1721551431
33451	4337	4337	3	18	1721551431
25669	622100	622100	8	8	1721551431
43587	1800000	1800000	1	1	1721551431
20882	1999987	1999987	8	8	1721551431
12628	1103103	1103103	2	2	1721551431
22785	587	703	260	4888	1721551431
8167	12084	12086	24	433	1721551433
7084	209997	209997	3	3	1721551431
1997	30000	30000	1	1	1721551431
25229	300000	300000	1	1	1721551432
2955	44999890	44999890	2	2	1721551431
36009	254600	254600	1	1	1721551431
14344	31003	33125	182	817	1721551431
24617	100000	100000	1	1	1721551433
9850	40000	40000	1	1	1721551431
43132	449998	449998	2	2	1721551431
934	499999	499999	3	3	1721551431
41781	207999	207999	7	7	1721551431
8203	229413	229413	1	1	1721551433
2924	10099	10099	7	13	1721551432
43413	29609	29611	20	20	1721551431
36278	250000	250000	1	1	1721551431
44470	1505588	1510478	64	65	1721551431
3858	35491	37495	383	7590	1721551431
16254	556766	556766	5	5	1721551431
24303	3990000	3990000	1	1	1721551431
43429	43954	43955	13	13	1721551431
873	11008900	11008900	3	3	1721551431
42339	426014	426014	6	6	1721551431
39342	9490	9491	9	88	1721551431
33448	5999	6554	196	2890	1721551431
2824	2952069	2952069	3	3	1721551431
40110	59999999	59999999	3	3	1721551431
32212	488888	488888	4	4	1721551431
36055	177600	177600	1	1	1721551431
43376	198303	198305	26	26	1721551431
48118	995625	995625	3	3	1721551431
2598	9692	9693	11	10	1721551431
6256	340146	340146	4	4	1721551431
44271	9999999	9999999	2	2	1721551431
22451	51249	51519	22	127	1721551431
43121	33901	33902	42	130	1721551431
10392	92793	92793	7	7	1721551431
18361	100149	100149	3	3	1721551431
43396	35997	35998	19	19	1721551431
36056	150000	150000	1	1	1721551432
1711	19999	19999	2	2	1721551431
39911	19047	19047	80	80	1721551431
5069	10000	10000	3	3	1721551433
44325	9661	9662	22	123	1721551431
41511	129999	139579	16	83	1721551431
42468	9979	9979	21	21	1721551431
34832	22216	22216	82	528	1721551433
4361	311	313	17	165	1721551431
24722	90000	90000	1	1	1721551431
7755	3009205	3009205	2	2	1721551431
35994	60000	60000	2	2	1721551431
41539	29725	38149	16	16	1721551431
15761	3999999	3999999	1	1	1721551431
40768	764769	764769	3	3	1721551433
40008	78999	79195	162	162	1721551431
22307	489907	489907	6	6	1721551431
19260	168118	168118	5	5	1721551433
24200	143393	143393	3	3	1721551431
41594	849999	852297	48	84	1721551431
43725	44896	44900	17	17	1721551431
36170	120000	120000	2	2	1721551431
36927	220823	226702	108	154	1721551431
24276	4990000	4990000	1	1	1721551431
16204	18045	21012	125	1593	1721551431
42974	29721	30116	48	48	1721551431
4365	4966	4966	7	120	1721551431
19288	9989999	9989999	1	1	1721551431
15243	27709	27709	1	1	1721551431
43533	54994	54995	15	15	1721551431
12811	39994	39995	25	115	1721551431
32231	79996	79996	3	8	1721551431
42399	8976	8977	27	31	1721551431
5500	31600	34980	40	51	1721551431
19933	4490	4490	4	5	1721551431
15223	10000	10000	3	3	1721551431
6588	100000	100000	1	1	1721551433
5786	1989991	1989991	3	2	1721551433
17722	49794	49794	4	4	1721551431
7080	6865	6869	57	368	1721551431
37364	500000	562962	16	16	1721551433
10003	24928	24928	6	6	1721551431
15617	30000	30000	1	1	1721551431
36907	6901	7485	159	2743	1721551431
6672	2952693	2952693	2	2	1721551431
39235	339999	367999	18	18	1721551431
2580	10228	10231	25	25	1721551431
18356	100149	100149	6	6	1721551431
15497	20000	20000	1	1	1721551432
13088	2111111	2111111	1	1	1721551431
38938	40044	40044	24	24	1721551431
41548	350000	350000	4	4	1721551431
43416	34923	34957	67	67	1721551431
19273	99998	99998	3	4	1721551431
24194	889971	889971	1	1	1721551433
17725	430050	430050	2	2	1721551431
14574	27834	27834	2	2	1721551431
2798	73	73	2	16	1721551431
41112	170000	170000	7	7	1721551431
6044	159990	159990	7	7	1721551431
9435	989998	989998	1	1	1721551433
12238	275	275	3	37	1721551431
27690	148697	148697	6	6	1721551431
42958	47983	47985	25	25	1721551431
13011	309996	309996	3	3	1721551431
43340	30196	30196	9	9	1721551431
32849	850000	850000	6	30	1721551431
19261	259993	259993	5	5	1721551431
37648	229804	229805	17	17	1721551431
43331	54996	54997	12	12	1721551431
15912	10000	10000	3	3	1721551431
32227	179999	179999	2	2	1721551431
22447	34846	34847	9	24	1721551432
4294	5995	5995	4	4	1721551431
22539	803748	803748	8	8	1721551431
37097	671	674	28	162	1721551431
41467	38799	38799	1	1	1721551432
36906	14575	14575	126	2285	1721551431
6593	300000	300000	2	2	1721551431
8932	5894	5894	11	137	1721551431
11038	500000	500000	1	1	1721551431
6422	20000	20000	1	1	1721551431
17020	29828	29828	13	224	1721551431
8196	18900	18900	4	4	1721551431
12028	19015	19015	2	2	1721551431
43116	22119	22119	21	101	1721551431
31256	550000	550000	1	1	1721551431
