Alliance - 辛迪加_2024_0723_0846.txt 
物品ID	最低价格	平均价格	拍卖数量	物品数量	数据更新时间
16221	1329996	1329996	4	4	1721695578
14840	33339997	33339997	2	2	1721695578
15744	3990000	3990000	1	1	1721695578
18588	60447	60447	6	50	1721695578
35653	379995	379995	5	5	1721695578
10247	90000	90000	1	1	1721695578
12404	9659	9659	2	30	1721695578
35974	100000	100000	1	1	1721695578
1943	70000	70000	1	1	1721695578
43586	2499999	2499999	2	2	1721695578
31149	300000	300000	3	3	1721695578
6474	100300	100300	3	3	1721695578
40028	265848	265848	3	3	1721695578
37625	159997	159998	11	11	1721695578
34054	12434	12601	709	13078	1721695578
10132	199989999	199989999	2	2	1721695578
42645	4400000	4400000	2	2	1721695581
7111	100000	100000	1	1	1721695578
23111	4015	4017	10	10	1721695578
10607	1800000	1800000	1	1	1721695578
2692	149999	149999	2	40	1721695578
15753	9990000	9990000	1	1	1721695578
14920	64999997	64999997	2	2	1721695578
16828	159934	159934	1	1	1721695578
40025	287095	287095	5	5	1721695578
19282	75024	75024	5	5	1721695578
15746	18594	18594	7	7	1721695578
45772	50159	50159	22	22	1721695578
10562	752	753	13	256	1721695578
40893	41392	41392	28	28	1721695578
2454	3326	3326	2	35	1721695578
3829	488893	488893	5	8	1721695578
22913	149999	149999	4	4	1721695581
28595	5615	5616	27	27	1721695578
42173	1548124	1548124	1	1	1721695578
3470	358	358	19	293	1721695578
18641	950	950	8	112	1721695580
19270	3508125	3508125	3	3	1721695578
1475	7030	7030	4	6	1721695578
23539	7317935	7317935	1	1	1721695578
45733	50147	50154	15	15	1721695578
7517	20000	20000	1	1	1721695578
14969	30000000	30000000	1	1	1721695578
2836	490	521	262	4769	1721695578
18363	129999	129999	3	3	1721695578
2674	6048	6048	5	17	1721695581
9864	20000	20000	1	1	1721695578
4407	288800	288800	2	2	1721695578
36532	1550000	1550000	2	2	1721695581
8197	56100	56100	1	1	1721695581
42989	791111	791111	9	9	1721695578
43367	205661	205661	7	7	1721695578
50045	41932	41933	44	44	1721695578
3357	1955	1957	18	232	1721695578
44466	2177009	2177009	7	7	1721695578
36039	100000	100000	3	3	1721695581
36424	220298	220298	1	1	1721695578
15213	18300	18300	3	3	1721695578
10275	63880000	63880000	2	2	1721695578
39085	676200	676200	2	2	1721695578
24631	50000	50000	1	1	1721695578
31184	550000	550000	1	1	1721695578
10135	18900	18900	1	1	1721695578
3681	889996	889996	6	6	1721695581
6559	40000	40000	2	2	1721695578
4696	302396	302396	1	1	1721695578
4789	10895	10895	2	2	1721695578
13096	1550000	1550000	1	1	1721695578
2287	1268	1268	1	3	1721695578
21954	860000	860000	1	1	1721695578
783	88	91	24	158	1721695578
4067	150000	150000	1	1	1721695578
17034	44777	44777	9	148	1721695578
36318	80000	80000	1	1	1721695580
24940	58636	58636	2	2	1721695578
44928	49875	49876	42	42	1721695578
35616	159995	159995	1	1	1721695578
15412	762	763	11	151	1721695578
41800	7087	7089	58	996	1721695581
23827	96654	96654	4	40	1721695578
25726	55625	55625	2	2	1721695578
29535	1058188	1058188	1	1	1721695581
36268	106400	106400	1	1	1721695581
13488	2000000	2000000	1	1	1721695578
3792	1000	1000	1	1	1721695578
21860	3900000	3900000	1	1	1721695578
23909	319999	319999	1	1	1721695578
10381	1200000	1200000	1	1	1721695578
24720	99999	99999	2	2	1721695578
35967	94900	94900	1	1	1721695578
12684	9998	9998	5	5	1721695578
7410	20000	20000	2	2	1721695578
38968	30026	30028	117	122	1721695578
18262	29998	29998	19	27	1721695581
4827	18599	18599	1	1	1721695578
43370	50179	50184	15	15	1721695578
6475	100843	100843	3	3	1721695578
8498	8888888	8888888	4	4	1721695578
42897	9992	9994	38	38	1721695581
13082	880000	880000	1	1	1721695578
6391	9900	9900	5	5	1721695578
42225	409997	409997	27	38	1721695578
36109	60000	60000	1	1	1721695580
41509	16949	16949	2	25	1721695578
40081	19997	19997	10	33	1721695578
43459	2222221	2222221	6	6	1721695582
14921	20000000	20000000	3	3	1721695578
6039	330698	330698	10	10	1721695578
40001	1879999	1879999	3	3	1721695578
4731	100000	100000	1	1	1721695580
1725	14999	14999	8	8	1721695578
36474	150000	150000	1	1	1721695578
4625	1499	1997	19	289	1721695578
4330	3999999	3999999	1	1	1721695578
11223	666666	666666	2	2	1721695578
41427	1800	1840	9	44	1721695578
25298	90000	90000	2	1	1721695578
5633	0	0	2	0	1721695580
20960	19988	19988	38	38	1721695578
20750	89999	89999	2	2	1721695578
7114	509998	509998	5	5	1721695580
13040	310000	310000	1	1	1721695581
7089	3999999	3999999	1	1	1721695578
34756	19695	19695	8	140	1721695578
3393	10498	10498	8	8	1721695578
856	5568	5568	3	2	1721695580
8489	303371	303371	3	3	1721695578
16243	189996	189996	8	8	1721695578
21896	494999	494999	2	2	1721695580
41307	214000	214333	12	12	1721695578
43248	122097	122098	8	8	1721695578
13422	8873	8877	93	1551	1721695578
41400	328993	328994	12	12	1721695578
23098	35289	35289	4	4	1721695578
6399	10098	10098	3	3	1721695578
17706	762100	762100	1	1	1721695578
12016	90000	90000	1	1	1721695581
6612	20000	20000	4	4	1721695581
3795	90000	90000	1	1	1721695578
44262	252494	252494	7	7	1721695578
12992	157334	157334	1	1	1721695578
29547	11093	11093	5	51	1721695578
8153	49999	49999	2	3	1721695578
15607	10000	10000	2	2	1721695578
2406	9899	9899	9	9	1721695578
41350	509999	509999	1	1	1721695580
24925	290000	290000	1	1	1721695578
41098	7019	7020	55	55	1721695578
43543	10088	10090	57	57	1721695578
8497	10500	1005245	12	11	1721695578
24210	5907499	5907499	2	2	1721695581
5967	100000	100000	1	1	1721695578
1945	50000	50000	1	1	1721695581
2589	1429	1436	185	3417	1721695578
39984	17998	19332	12	12	1721695578
19279	802020	802020	4	4	1721695578
22526	943	945	23	811	1721695578
39339	8949	8949	3	3	1721695578
10301	1499899	1499899	2	2	1721695578
8959	25356	25356	2	4	1721695578
25849	60092	60093	15	15	1721695578
11128	399998	399999	27	27	1721695578
34664	180064	180064	8	22	1721695581
41522	34994	34996	31	31	1721695578
11026	878796	878796	5	5	1721695578
21305	100000	100000	1	1	1721695581
21358	56750	56750	5	5	1721695578
15755	32368	32368	5	5	1721695578
12833	39995	39995	4	4	1721695578
37145	10000	10000	6	6	1721695578
15168	0	0	1	0	1721695581
24213	5990000	5990000	1	1	1721695578
40733	3100147	3100147	6	6	1721695578
44128	300000	453302	28	107	1721695578
38976	779999	780000	26	26	1721695578
15241	10010	10010	3	3	1721695578
9965	50000	50000	1	1	1721695578
5182	209997	209997	1	1	1721695578
4297	11116	11116	5	5	1721695578
42411	7011	7012	39	39	1721695578
16702	229298	229298	1	1	1721695578
7439	40000	40000	1	1	1721695578
10939	4499	6108	47	364	1721695581
12809	79999	79999	1	2	1721695581
2459	101998	101998	7	29	1721695578
27422	632	632	54	1016	1721695578
6603	15253	15253	1	1	1721695578
38967	841400	841435	39	40	1721695578
44280	49989	49989	4	4	1721695578
39975	41250	41250	3	3	1721695578
14168	3000000	3000000	2	2	1721695578
18289	59997	59997	2	2	1721695578
36477	202100	202100	1	1	1721695578
36693	200000	200000	1	1	1721695578
18335	2147	56031	28	300	1721695578
35720	1263	1263	7	37	1721695578
43012	2055	7944	33	417	1721695578
36903	14864	14874	583	10967	1721695578
7072	9990	9990	5	8	1721695578
19280	308119	308119	7	7	1721695578
24842	56680	56680	1	1	1721695578
24902	256639	256639	1	1	1721695578
36085	188500	188500	1	1	1721695578
40070	7899	7926	32	203	1721695578
18334	1220000	1220000	6	6	1721695578
13510	19000000	19000000	2	2	1721695578
11226	4135045	4135045	2	2	1721695578
2819	10000	10000	3	3	1721695581
30422	20000	20000	31	31	1721695578
12999	500000	500000	1	1	1721695580
8490	393372	393372	9	9	1721695578
24960	50000	50000	1	1	1721695578
4500	189991	209993	30	30	1721695580
5504	38209	38855	10	108	1721695581
44263	157219	157219	6	6	1721695581
49634	799999	799999	7	7	1721695578
37590	168888	168888	6	6	1721695581
6347	60225	63412	7	7	1721695578
9788	70000	70000	5	5	1721695578
18587	568754	568754	7	7	1721695578
1958	12192	12192	1	1	1721695578
7058	6359	6359	60	60	1721695578
41536	11918	12536	67	68	1721695578
20955	11623	11623	10	10	1721695578
22563	1119992	1119992	7	7	1721695578
44688	999998	999998	6	6	1721695578
27665	8995	8995	2	22	1721695578
2961	6699	6699	3	3	1721695578
943	5206441	5206441	3	3	1721695578
41127	1568294	1568294	2	2	1721695580
10559	1961	1961	18	193	1721695578
39912	19994	19994	24	24	1721695578
2300	5000	5000	2	2	1721695578
45883	11998793	12001652	24	24	1721695578
24164	4999996	4999996	2	2	1721695578
6530	4028	4028	32	329	1721695578
7931	700000	700000	1	1	1721695578
14476	69998	69998	2	2	1721695578
1468	9997	9997	5	20	1721695578
793	330000	330000	2	2	1721695578
24808	61112	61112	1	1	1721695578
42912	48524	49057	40	40	1721695578
2776	14525	14793	29	411	1721695578
868	259900	259900	3	3	1721695581
37116	228758	238754	14	14	1721695579
43357	50131	50131	8	8	1721695579
5484	1508886	1508886	4	4	1721695581
45601	49975	49976	40	40	1721695579
2880	467	467	21	258	1721695579
24934	290000	290000	2	2	1721695579
6402	30000	30000	2	2	1721695581
4310	10404	10404	8	8	1721695579
22388	1999999	1999999	2	2	1721695581
7609	150000	150000	1	1	1721695579
3430	100000	100000	2	2	1721695579
5117	4656	4657	8	35	1721695579
10389	3000000	3000000	1	1	1721695579
6560	399999	399999	1	1	1721695579
22854	49999	50000	8	69	1721695579
14560	4999998	4999998	1	1	1721695581
37672	199844	199844	3	3	1721695579
4417	1101517	1101517	5	5	1721695579
6338	59897	59947	49	49	1721695579
22647	800000	800000	2	2	1721695579
45623	199976	199977	14	14	1721695579
27695	889992	889992	4	4	1721695579
24650	250000	250000	1	1	1721695579
14259	38076	38076	2	2	1721695579
15265	55351	55351	3	3	1721695579
4314	6000	6000	2	2	1721695580
4594	50000	50000	2	40	1721695579
6056	409913	409913	6	6	1721695579
25649	3002	3004	94	1469	1721695581
44721	3555624	3555624	3	3	1721695580
13754	9999	9999	2	10	1721695579
44958	24997	24997	5	10	1721695579
38954	268881	268883	42	42	1721695579
21542	1110000	1110000	1	1	1721695579
38925	2400145	2400146	35	35	1721695579
8488	180081	180081	16	16	1721695579
6611	11827	11827	4	4	1721695579
41434	199993	199993	8	8	1721695579
11138	36	65	54	309	1721695579
13928	6652	6652	8	145	1721695579
21767	20000	20000	58	53	1721695579
2452	16686	16689	41	591	1721695579
10629	390000	390000	1	1	1721695579
9378	189989890	189989890	1	1	1721695579
15250	15513	15513	6	5	1721695582
36493	190000	190000	1	1	1721695579
44667	338122	338122	7	7	1721695579
11163	554999	554999	3	3	1721695579
43368	50160	50170	15	15	1721695579
41109	50155	50167	15	15	1721695579
36148	250000	250000	1	1	1721695580
4401	9990000	9990000	1	1	1721695579
37196	289998	290350	21	21	1721695579
10369	1000000	1000000	1	1	1721695579
6566	2000	2000	1	1	1721695579
15264	90000	90000	1	1	1721695581
4353	59796	59796	9	9	1721695579
3874	22059	22059	3	3	1721695579
24708	399999	399999	1	1	1721695581
36432	1280000	1280000	1	1	1721695579
11968	20000	20000	1	1	1721695579
2894	29999	29999	2	5	1721695579
18654	1238999	1238999	4	4	1721695581
16218	366887	366887	3	3	1721695579
5833	492	494	13	166	1721695579
41803	96	96	43	627	1721695579
41608	243398	243398	12	12	1721695579
17058	59	62	30	285	1721695579
4717	5000	5000	2	2	1721695579
10502	18999	18999	38	38	1721695579
43120	16614	16615	7	39	1721695579
14839	59999	59999	2	2	1721695581
43869	50177	50188	7	7	1721695579
1959	89998	89998	3	3	1721695579
1944	20580	20580	2	2	1721695579
23117	23791	23792	13	17	1721695579
17414	60000	60000	3	3	1721695579
7937	1200000	1200000	1	1	1721695579
42404	43481	43489	18	18	1721695579
7191	20150	29814	37	105	1721695579
43394	50078	50080	22	22	1721695579
2447	700	719	67	992	1721695579
41527	50181	50182	62	62	1721695579
12820	7746	7746	19	55	1721695579
37410	188971	188972	11	11	1721695579
18600	59997	59997	4	4	1721695579
34068	4493	5000	13	247	1721695579
4716	13700	13700	1	1	1721695579
12693	33591	33591	7	7	1721695579
40771	5110	5112	26	448	1721695579
42903	50190	50193	18	18	1721695579
42397	2594	2594	28	30	1721695579
6471	5000	5000	7	17	1721695579
15408	2455	2455	6	30	1721695581
723	2193	2195	7	28	1721695581
8224	100000	100000	2	2	1721695579
41547	2012	2014	46	46	1721695579
44497	5296488	5296489	12	13	1721695579
38821	185000	185000	1	1	1721695579
12203	9999	16286	28	221	1721695581
24479	9995	9998	25	63	1721695579
27699	159860	159860	6	6	1721695579
39355	377884	377884	4	4	1721695579
43380	205082	205083	14	14	1721695579
44668	880000	880000	6	6	1721695579
2318	1000	1818	156	2826	1721695579
19236	158107	158107	6	7	1721695579
27854	780	780	1	6	1721695579
29901	88888	88888	6	6	1721695581
15513	9100	9100	2	2	1721695579
43554	28000	32887	57	57	1721695581
15666	31343	31343	1	1	1721695581
45056	4212357	4212357	7	7	1721695579
40030	187333	187335	20	20	1721695579
31230	282287	282287	1	1	1721695579
40916	29992	29996	83	86	1721695579
39691	3243	3245	23	406	1721695579
12799	33340	38436	74	321	1721695579
24834	50000	50000	2	2	1721695581
23437	29994	29994	10	12	1721695579
7444	24000	24000	1	1	1721695579
9385	599999	599999	1	1	1721695579
16804	231266	231266	1	1	1721695579
38865	2079998	2079998	5	5	1721695579
10546	48888	48888	9	18	1721695579
9806	100000	100000	1	1	1721695579
28279	3835499	3835499	4	4	1721695579
39943	28797	28798	52	52	1721695579
2976	80387	80387	1	1	1721695579
6570	10000	10000	1	1	1721695579
4479	99998	99998	1	1	1721695579
13091	1550000	1550000	1	1	1721695579
40014	128868	128869	47	47	1721695579
14171	1000000	1000000	3	3	1721695579
41238	2880000	2880000	1	1	1721695579
37802	550798	550798	1	1	1721695579
30155	9989998	9989998	3	47	1721695579
38431	718	718	2	40	1721695579
15222	20000	20000	2	2	1721695579
16819	273804	273804	1	1	1721695579
25657	488888	488888	1	1	1721695579
10387	1500000	1500000	3	3	1721695579
6546	50000	50000	1	1	1721695579
8485	99998	99998	2	2	1721695581
6539	10000	10000	3	3	1721695579
9879	100000	100000	2	2	1721695579
5215	69476	69476	4	4	1721695579
33449	782	783	16	290	1721695579
39941	10212	10218	86	86	1721695579
13037	1550600	1550600	1	1	1721695579
13013	250648	250648	2	2	1721695579
10333	19999	19999	6	6	1721695579
42406	39499	39499	44	44	1721695579
2734	8797	8797	8	8	1721695579
25867	457500	457500	1	1	1721695579
45742	50200	50200	9	9	1721695579
43366	29990	29999	23	23	1721695579
36247	110000	110000	1	1	1721695579
2453	1100	1153	70	812	1721695579
28120	119395	119396	40	40	1721695579
17012	45453	45453	4	32	1721695579
43381	50124	50129	23	23	1721695579
19275	329992	329992	4	4	1721695579
40010	82070	82070	6	6	1721695579
31894	50037	50037	3	3	1721695579
42455	37511	37515	54	54	1721695579
36666	300000	300000	2	2	1721695579
33093	14997	14997	6	103	1721695579
7051	16066	16066	14	14	1721695579
13042	1000000	1000000	1	1	1721695579
727	10000	10000	2	2	1721695579
11288	4999	4999	41	41	1721695579
6055	59997	59997	2	2	1721695579
23737	3516	3519	48	640	1721695579
15125	22200	22200	1	1	1721695579
22309	770000	770000	2	2	1721695579
24724	290000	290000	1	1	1721695579
36422	1279999	1279999	2	2	1721695579
25897	1023025	1023025	1	1	1721695579
44158	2000000	2000000	1	1	1721695579
4575	30000	30000	2	2	1721695579
39934	10050	10050	73	73	1721695579
12607	11000	11588	7	41	1721695579
27687	2888888	2888888	2	2	1721695579
20769	15559895	15559895	5	5	1721695579
20964	29900	29933	34	23	1721695579
9944	50000	50000	1	1	1721695579
31133	199998	199998	2	2	1721695579
38437	699999	699999	1	1	1721695579
6582	900000	900000	1	1	1721695582
1707	9998	9998	2	18	1721695580
27660	139999	139999	3	60	1721695579
3736	999994	999994	3	3	1721695579
3872	19999	19999	4	4	1721695579
44614	19737	19737	4	47	1721695579
10391	1500000	1500000	6	6	1721695579
45744	50184	50185	14	14	1721695579
38303	9998	9998	8	59	1721695579
9890	26567	26567	1	1	1721695579
31883	1806250	1806250	1	1	1721695580
36443	150000	150000	3	3	1721695579
37646	388888	404542	8	8	1721695579
6408	6000	6000	3	3	1721695579
31223	6980000	6980000	1	1	1721695579
38561	22500	29043	44	439	1721695579
20876	2000000	2000000	8	8	1721695579
38922	3500000	3500000	1	1	1721695579
4242	59998	59998	3	3	1721695580
4684	99998	99998	1	1	1721695579
21929	26788	26793	90	223	1721695582
19713	12046	12047	17	20	1721695579
36035	100000	100000	2	2	1721695580
10424	20000	20000	2	2	1721695579
36057	150000	150000	2	2	1721695579
22797	50999	77993	24	145	1721695579
42403	29940	29942	20	20	1721695579
6595	1499999	1499999	3	3	1721695579
37797	350000	350000	1	1	1721695579
7472	17701	17701	2	2	1721695579
28119	167573	167574	28	28	1721695579
2072	20000	20000	1	1	1721695579
19271	400094	400094	1	1	1721695579
24203	307500	307500	3	3	1721695579
31272	559800	559800	1	1	1721695579
5756	999900	999900	1	1	1721695579
36784	1792498	1863499	17	18	1721695579
3185	38198	38198	2	2	1721695579
3369	18142	19582	75	888	1721695579
7354	440000	440000	1	1	1721695579
12691	19995	19995	7	7	1721695579
37068	976855	976855	3	3	1721695581
42963	19956	19956	44	44	1721695579
36051	250000	250000	2	2	1721695579
41545	158988	158988	13	13	1721695579
45753	50124	50125	55	55	1721695579
41526	50148	50154	29	29	1721695579
10270	5000000	5000000	1	1	1721695579
2987	80915	80915	3	3	1721695581
40079	21498	21498	1	16	1721695580
41814	3948	3996	17	149	1721695579
4299	19991	19991	5	5	1721695581
41488	132499	132499	1	1	1721695579
6291	1886	1887	17	278	1721695579
12233	501596	501596	2	2	1721695579
38995	749998	749998	18	18	1721695579
765	400	479	110	1557	1721695582
27674	1832	1835	19	180	1721695579
35683	510000	510000	1	1	1721695579
14627	50448	50448	3	3	1721695579
7971	16693	16693	16	71	1721695579
24703	60000	60000	2	2	1721695581
38844	150149	150149	2	2	1721695579
8836	6896	12077	52	675	1721695579
15132	20000	20000	1	1	1721695579
28491	195000	195000	1	1	1721695579
13522	669999	669999	5	5	1721695579
15224	12000	12000	4	4	1721695579
19767	184498	184498	3	31	1721695580
36182	1500000	1500000	1	1	1721695579
37858	254543	254543	6	6	1721695579
24763	45156	45156	1	1	1721695579
13759	10037	10037	14	88	1721695579
16245	233497	233497	1	1	1721695579
43106	34666	34666	3	28	1721695579
41544	137915	137915	17	17	1721695579
4818	50000	50000	2	2	1721695579
8483	76662	76663	5	41	1721695579
10940	1942	2049	134	2113	1721695579
34757	20073	20073	5	62	1721695579
13926	955496	955496	19	20	1721695579
22839	17995	17995	17	110	1721695579
4470	9778	9778	27	381	1721695582
11733	100000	100000	1	1	1721695579
22682	484999	484999	23	36	1721695579
37767	549999	549999	3	3	1721695579
44463	4000000	4000000	8	8	1721695579
36043	120000	120000	3	3	1721695579
36384	150000	150000	1	1	1721695579
9953	50000	50000	1	1	1721695579
42987	111999989	111999989	7	7	1721695579
29425	3949	5042	12	236	1721695579
36997	404498	404498	4	4	1721695579
27697	251567	251567	8	8	1721695579
24270	350000	350000	3	3	1721695580
37805	250000	250000	1	1	1721695579
7087	2999999	2999999	1	1	1721695579
11185	8097	8097	10	67	1721695579
39983	29391	29391	1	1	1721695579
39501	49948	49948	7	126	1721695579
6342	168888	168888	1	1	1721695579
17007	290000	290000	2	2	1721695579
15391	30000	30000	1	1	1721695579
34249	1879957	1879957	5	5	1721695579
40896	10020	10021	46	46	1721695579
24642	57300	57300	2	2	1721695579
12228	32798	32798	15	15	1721695579
7081	10899	10899	13	32	1721695579
32535	120000	120000	2	2	1721695579
5507	59997	59997	11	11	1721695579
23571	659996	659998	48	170	1721695579
2313	8090	8090	4	19	1721695579
41437	250097	250097	2	2	1721695579
15114	10000	10000	1	1	1721695579
4481	29999	29999	1	10	1721695579
206953	27986	27986	17	22	1721695579
5485	50222	50222	7	7	1721695579
6564	10000	10000	1	1	1721695579
11203	1702468	1702469	13	13	1721695579
10198	55500	55500	1	1	1721695579
7911	20060	22949	107	1036	1721695579
19706	6838	6839	15	30	1721695579
36357	661800	661800	1	1	1721695579
44294	1127500	1127500	1	1	1721695579
8028	889998	889998	2	2	1721695579
2316	7999	7999	13	13	1721695581
23491	90000	90000	5	5	1721695579
13052	2000000	2000000	1	1	1721695579
6548	10500	10500	1	1	1721695579
13071	300000	300000	2	2	1721695581
118	3500	3500	5	24	1721695579
6389	25000	25000	1	1	1721695579
33451	4328	4328	8	22	1721695579
14262	20000	20000	1	1	1721695579
43587	2000000	2000000	1	1	1721695579
20882	1999983	1999983	9	9	1721695579
12628	1026283	1026283	2	2	1721695579
22785	9999	11051	114	1362	1721695579
4345	9994	9994	5	4	1721695581
7084	59994	59994	3	3	1721695579
1997	30000	30000	1	1	1721695579
15564	156850	156850	5	6	1721695579
2955	44999890	44999890	1	1	1721695579
14344	9974	9986	34	374	1721695579
35960	599999	599999	1	1	1721695579
9850	20000	20000	3	3	1721695579
934	224399	224399	4	4	1721695579
41781	797997	797997	3	3	1721695579
45862	15979998	15984992	14	14	1721695579
2924	6644	6646	11	33	1721695579
43413	19996	20053	16	16	1721695579
36278	250000	250000	2	2	1721695579
44470	1189996	1193382	70	72	1721695579
3858	30000	32051	484	9341	1721695579
16254	356869	356869	3	3	1721695579
11979	50000	50000	1	1	1721695579
24303	3990000	3990000	1	1	1721695579
43429	43507	43508	23	23	1721695579
873	8888888	8888888	1	1	1721695579
42339	426010	426010	4	4	1721695579
22830	9999	9999	1	1	1721695579
16838	378634	378634	2	2	1721695579
39342	8047	8340	8	67	1721695579
25725	1009998	1009998	1	1	1721695580
2824	2452067	2452067	1	1	1721695579
40110	58880149	58880149	2	2	1721695579
36055	177600	177600	1	1	1721695579
25321	250000	250000	1	1	1721695579
43376	198090	198098	41	41	1721695579
48118	985625	985625	2	2	1721695579
2598	9448	9448	5	5	1721695579
6256	449999	449999	2	2	1721695579
14966	377257473	377257473	1	1	1721695579
44271	8880097	8880097	8	8	1721695579
14972	18889910	18889910	2	2	1721695579
22451	183197	183197	30	78	1721695579
10392	509992	509992	7	7	1721695579
18361	100148	100148	4	4	1721695579
43396	50128	50131	19	19	1721695579
30809	3900	3945	17	772	1721695579
1711	19998	19998	1	2	1721695579
39911	14995	14995	5	5	1721695579
8386	12250	12250	7	7	1721695579
44325	8300	8332	33	150	1721695579
2245	1880000	1880000	1	1	1721695579
41511	134994	134997	150	364	1721695579
42468	9963	9965	17	17	1721695579
40302	2003008	2003008	6	6	1721695581
4361	1657	1825	101	1033	1721695579
24612	99999	99999	1	1	1721695579
24722	60000	60000	2	2	1721695579
43592	6666666	6666666	1	1	1721695579
43107	20020	20020	3	52	1721695579
41539	40183	40185	49	49	1721695579
15761	3999997	3999997	2	2	1721695579
35580	72995	72995	12	12	1721695581
19974	289999	289999	6	15	1721695579
7608	10000	10000	1	1	1721695579
40008	60886	63637	55	55	1721695579
22307	489848	489848	6	6	1721695579
19260	499998	499998	3	3	1721695579
24200	3989999	3989999	2	2	1721695580
41594	992495	992499	41	120	1721695579
43725	44853	44855	22	22	1721695579
45052	33800	33800	1	1	1721695579
36927	236989	236993	68	120	1721695579
24276	399160	399160	2	2	1721695579
16204	5938	8318	52	846	1721695579
42974	29701	29701	52	52	1721695579
4365	4658	4658	16	243	1721695579
11101	999998	999998	2	2	1721695580
13009	94125	94125	1	1	1721695579
15243	50000	50000	3	3	1721695579
10606	1879999	1879999	3	3	1721695579
43533	50183	50183	11	11	1721695579
12811	38993	38994	8	29	1721695579
32231	5999	5999	2	3	1721695579
42399	8968	8968	24	24	1721695579
5500	9183	9185	24	69	1721695582
19933	4484	4484	8	25	1721695579
15223	10100	10100	4	4	1721695579
9819	10000	10000	1	1	1721695579
22831	9996	9996	6	25	1721695579
5786	10299	10299	6	5	1721695582
17722	49791	49791	2	2	1721695579
14794	1500000	1500000	1	1	1721695582
37364	199996	199996	5	5	1721695581
10003	18998	18998	11	11	1721695579
36907	7795	7797	64	977	1721695579
6672	2904791	2904791	3	3	1721695581
6586	50000	50000	2	2	1721695579
2580	10225	10225	28	28	1721695581
18356	80146	80146	4	4	1721695579
15497	20000	20000	2	2	1721695581
13088	2111111	2111111	1	1	1721695579
38938	39990	39990	22	34	1721695579
41548	107726	107726	4	4	1721695579
43416	29994	29994	71	71	1721695579
19273	999998	999998	2	2	1721695579
36423	190000	190000	1	1	1721695579
6332	220000	220000	1	1	1721695579
17725	2913282	2913282	4	4	1721695579
14574	17831	17831	2	2	1721695579
2798	2997	2997	11	100	1721695580
41112	152970	152970	7	7	1721695580
6044	150264	150528	7	7	1721695579
7909	59785	59902	92	374	1721695579
12238	339	339	4	45	1721695579
27690	2999999	2999999	2	2	1721695580
42958	45999	46654	11	11	1721695579
13011	259994	259994	2	2	1721695579
43340	50128	50130	23	23	1721695579
32849	850000	850000	5	25	1721695579
15973	35200	35200	1	1	1721695579
37648	188887	188887	4	4	1721695579
43331	50166	50167	16	16	1721695579
15912	50000	50000	3	3	1721695579
32227	89993	89993	10	89	1721695579
22447	29349	29499	31	154	1721695581
4294	1990898	1990898	3	3	1721695581
22539	600000	601875	7	7	1721695579
37097	511	515	46	148	1721695579
40037	176682	176682	6	6	1721695579
36906	14980	15563	785	15391	1721695579
17413	17398	17398	5	4	1721695579
6593	999999	999999	2	2	1721695579
8932	4046	4046	5	62	1721695579
11038	499995	499995	3	3	1721695579
6422	100000	100000	1	1	1721695579
17020	19937	19937	15	306	1721695579
8196	40000	40000	1	1	1721695579
15945	30000	30000	1	1	1721695579
12028	19015	19015	2	2	1721695579
43116	11730	11793	19	231	1721695579
31256	550000	550000	1	1	1721695579
21952	1000000	1000000	1	1	1721695579
5770	180000	180000	3	3	1721695579
5772	2496	2496	3	3	1721695579
4366	7999	7999	10	86	1721695579
36528	609945	609945	2	2	1721695579
25008	1380270	1380270	1	1	1721695579
37091	513	515	28	142	1721695579
6795	110000	110000	1	1	1721695579
37807	2199999	2199999	1	1	1721695579
1607	330000	330000	3	3	1721695580
32839	881500	881500	4	18	1721695580
18665	990000	990000	2	2	1721695579
45790	50149	50149	39	39	1721695579
13026	219997	219997	2	2	1721695579
44078	1709990	1709990	4	4	1721695579
15743	151239	151239	7	7	1721695579
3047	5000	5000	3	3	1721695579
36680	200000	200000	4	4	1721695579
43123	19920	19921	24	256	1721695579
43146	73088	74988	145	483	1721695579
34755	34233	34233	2	31	1721695579
45745	50165	50167	17	17	1721695582
4352	1899999	1899999	2	2	1721695581
12205	5490	5490	9	45	1721695579
22844	10000	10000	1	4	1721695579
24300	3989999	3989999	2	2	1721695579
6592	900000	900000	1	1	1721695579
36404	450000	450000	1	1	1721695579
11590	14399	14399	3	4	1721695579
30817	59950	59950	2	25	1721695579
35564	2999999	2999999	1	1	1721695579
34370	29999993	29999993	1	1	1721695579
38981	1500150	1500150	1	1	1721695579
41483	99690	99690	2	2	1721695579
43015	49996	49996	58	138	1721695579
43388	50134	50134	19	19	1721695579
4089	100000	100000	1	1	1721695579
15781	259999	259999	1	1	1721695579
39502	22496	22496	14	135	1721695579
38863	190148	190148	14	15	1721695579
15215	37674	37674	2	2	1721695579
8218	52250	52250	1	1	1721695579
36441	100000	100000	4	4	1721695579
44947	1199993	1199995	34	34	1721695579
2915	2000000	2000000	1	1	1721695579
39733	2994360	2994360	6	6	1721695579
27498	26982	26982	1	2	1721695579
41167	149995	149996	53	54	1721695582
36372	125700	125700	1	1	1721695579
35962	450000	450000	1	1	1721695579
25708	4666	5224	14	141	1721695579
35980	56644	56644	2	2	1721695579
9264	20000	20000	1	2	1721695579
40068	6465	6469	26	109	1721695579
1926	20000	20000	1	1	1721695579
